# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu May 30 18:42:55 2024
#
# User preference: *
#
# CONSTRAINT:  order by tfopwg_disp asc
#
# COLUMN toi:            TESS Object of Interest
# COLUMN tid:            TESS Input Catalog ID
# COLUMN tfopwg_disp:    TFOPWG Dispostion (CP | FP | KP | PC)
# COLUMN ra:             RA [deg]
# COLUMN dec:            Dec [deg]
# COLUMN st_pmra:        PMRA [mas/yr]
# COLUMN st_pmdec:       PMDec [mas/yr]
# COLUMN pl_tranmid:     Planet Transit Midpoint Value [BJD]
# COLUMN pl_orbper:      Planet Orbital Period Value [days]
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours]
# COLUMN pl_trandep:     Planet Transit Depth Value [ppm]
# COLUMN pl_rade:        Planet Radius Value [R_Earth]
# COLUMN pl_insol:       Planet Insolation Value [Earth flux]
# COLUMN pl_eqt:         Planet Equilibrium Temperature Value [K]
# COLUMN st_tmag:        TESS Magnitude
# COLUMN st_dist:        Stellar Distance [pc]
# COLUMN st_teff:        Stellar Effective Temperature Value [K]
# COLUMN st_logg:        Stellar log(g) Value [cm/s**2]
# COLUMN st_rad:         Stellar Radius Value [R_Sun]
#
toi,tid,tfopwg_disp,ra,dec,st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad
3818.01,99097200,PC,121.5918870,42.1924700,-4.2860000,-4.3910000,2459601.1488490,3.2371501,3.3511315,10146.6837063,13.8548638,984.9041254,1428.7894629,13.2237000,814.3860000,5800.1000000,4.1900000,1.3530200
3820.01,95234976,PC,115.6416320,28.8071320,-12.9280000,-7.7400000,2459606.2443900,5.4290881,2.6150000,7010.0000000,17.9089000,748.3980000,1457.0000000,11.5562000,629.2840000,6403.0000000,4.0100000,1.8700000
3821.01,88485645,PC,105.8684080,60.8525510,1.3960000,2.1940000,2459602.1805290,2.5972551,2.7403458,9907.4814267,23.7348191,5351.1817869,2181.3842633,13.0367000,1555.2500000,7054.0000000,3.9800000,2.1075301
3822.01,88385463,PC,104.6033370,59.9729810,-1.5560000,-46.4810000,2459601.3589460,3.1235179,2.7145235,15459.8027576,13.2914966,489.4706790,1199.6413306,12.3381000,359.0790000,5376.0000000,4.3700000,1.0444700
3826.01,9346507,PC,149.8769350,36.9924500,-18.7040000,-6.4690000,2459632.2170960,4.9807125,3.3330000,26850.0000000,17.2544000,231.2000000,1086.0000000,12.6865000,470.3530000,5545.7000000,4.3900000,1.0400000
3828.01,841226526,PC,150.8925040,67.9900370,-11.8200000,-36.5840000,2459585.9193430,19.5105608,4.4710000,3300.0000000,,,,11.2270000,341.6000000,,,
3829.01,801354155,PC,137.4212320,31.2924230,8.1810000,-23.2640000,2459632.0999770,2.9150294,2.8190000,13530.0000000,12.8379000,464.8160000,1293.0000000,12.3722000,397.9850000,5385.0000000,4.3300000,1.0800000
3830.01,445807396,PC,167.2949500,49.9557570,-7.9400000,-15.1790000,2459631.5612360,3.2493152,1.8490000,9260.0000000,10.3587000,173.4600000,1011.0000000,13.2390000,563.9280000,5371.2000000,4.3700000,1.0400000
3831.01,393853275,PC,146.8204220,44.6389300,-1.9280000,-6.0730000,2459635.3382710,1.7088305,1.8710000,9720.0000000,,564.6140000,1358.0000000,13.1894000,,5253.2000000,,
3832.01,356736743,PC,177.7022270,75.2033700,2.5020000,4.5280000,2459604.0644140,24.0819851,4.0320000,7830.0000000,9.4263200,22.9814000,609.0000000,12.6635000,505.2070000,5952.0000000,4.4300000,1.0500000
3834.01,355953198,PC,179.9069000,72.3015180,0.1710000,-7.9370000,2459631.9096110,3.3952015,2.3680000,8260.0000000,,321.9930000,1180.0000000,13.2742000,627.8290000,5673.6000000,,
3835.01,330795142,PC,144.3959270,28.2453600,6.0490000,-1.1210000,2459633.6361460,1.3460633,1.8290000,15780.0000000,14.2662000,1231.3600000,1650.0000000,12.5984000,504.7110000,5788.7000000,4.3800000,1.0900000
3836.01,900240532,PC,166.2389450,43.4643810,-10.9350000,2.2860000,2459633.4484170,2.5733766,2.4570000,6710.0000000,,,,12.9621000,916.9810000,,,
3837.01,308073360,PC,152.6662830,24.2731210,50.3760000,-37.0260000,2459613.3798170,11.8886495,4.8030000,7800.0000000,11.0233000,138.0650000,954.0000000,11.3660000,311.7050000,5773.9000000,4.2800000,1.2100000
3839.01,298074043,PC,201.5107690,74.7588590,0.0030000,0.7260000,2459632.8284490,3.0193545,1.3450000,2360.0000000,14.3570000,1252.3000000,1657.0000000,12.8957000,872.9860000,6341.0000000,4.2300000,1.4200000
3840.01,287231664,PC,151.2934940,60.3520930,0.5030000,-3.5060000,2459633.5300480,3.6217624,2.9630000,6140.0000000,10.1723000,493.8660000,1313.0000000,13.1697000,765.9390000,5788.0000000,4.2400000,1.2800000
3841.01,252474634,PC,154.8833630,48.3535550,0.4310000,-8.8080000,2459629.9287380,4.1124956,1.9071145,5537.3250771,12.4396125,1230.1400953,1510.4570936,13.0933000,1059.1600000,6145.0000000,4.0700000,1.6436400
3842.01,165985431,PC,133.9776290,30.9903480,-6.3150000,-14.1610000,2458895.0991040,3.6566206,2.5570000,21730.0000000,13.5870000,113.2120000,908.0000000,12.6496000,253.7010000,4489.2000000,4.3700000,0.9100000
3847.01,149917086,PC,160.4045540,63.8885920,12.4690000,2.2090000,2459616.6543570,11.0783748,2.6730000,9060.0000000,10.2336000,36.8868000,686.0000000,12.2280000,387.6350000,5623.0000000,4.3900000,1.0600000
3848.01,147994863,PC,170.6896500,70.8322760,-16.0290000,1.6680000,2459592.0078610,15.9544918,3.7420000,12480.0000000,9.8811700,19.3942000,584.0000000,13.3104000,362.0750000,4798.0000000,4.5100000,0.8200000
3849.01,147890655,PC,142.0869450,66.9501560,-0.1260000,-26.7460000,2459938.0350610,1.2220437,1.8710000,20110.0000000,14.8723000,973.6480000,1556.0000000,13.2705000,489.1280000,5196.0000000,4.3800000,1.0000000
3850.01,143008050,PC,182.7094450,66.9521580,-10.2370000,-0.6430000,2459614.1779840,14.4832964,4.6960000,10870.0000000,13.2087000,232.6550000,1088.0000000,12.4645000,474.4480000,6039.0000000,4.4700000,1.0200000
3851.01,142739544,PC,150.3804030,75.2118970,-10.9420000,-19.6950000,2459762.5177310,3.3834660,2.7460000,1400.0000000,4.6895300,559.6250000,1355.0000000,11.1774000,298.3490000,5838.0000000,4.2800000,1.2300000
3852.01,142635225,PC,171.7897230,74.4653490,-23.4550000,-7.1960000,2459945.4768030,16.1020097,3.8710000,22600.0000000,13.9974000,42.3341000,710.0000000,13.1910000,578.3440000,6010.0000000,4.5600000,0.9200000
3853.01,142618165,PC,170.6737310,73.5079230,-6.8060000,9.7260000,2459633.2084900,5.6922342,2.9750000,1550.0000000,4.5755200,215.1740000,1067.0000000,12.1726000,396.6970000,5648.0000000,4.3400000,1.1200000
3854.01,142562395,PC,165.2734120,73.0682320,-3.1660000,-0.7090000,2459940.2235330,3.2693612,2.0290000,10790.0000000,9.9613600,281.8390000,1141.0000000,13.2278000,559.8670000,5814.0000000,4.5200000,0.9300000
3855.01,126325149,PC,135.4964640,27.4749530,-6.5290000,-16.8400000,2459574.0533180,3.4952497,1.7450000,19250.0000000,12.6528000,50.5040000,742.0000000,13.4791000,321.7330000,4304.8000000,4.3600000,0.9000000
3856.01,125552076,PC,145.2229220,27.9501580,-20.9720000,-5.5790000,2459631.8845490,2.0436029,1.5130000,12980.0000000,13.3605000,321.6320000,1179.0000000,11.6550000,314.4430000,5568.0000000,4.3200000,1.1300000
3857.01,105379013,PC,141.9210260,46.2143420,5.1190000,-20.9550000,2458894.4929510,3.2956376,2.4870000,20300.0000000,12.4635000,155.0290000,983.0000000,13.1670000,330.7060000,4646.6000000,4.4400000,0.8600000
3858.01,86273567,PC,141.0489510,64.3183470,-20.7690000,-21.0230000,2459606.4861290,16.5968329,4.3950000,1750.0000000,4.8536700,77.8158000,827.0000000,11.1971000,312.3020000,6329.0000000,4.4100000,1.1600000
386.01,238059180,PC,104.1383550,-53.5454490,-3.6170000,10.1270000,2460196.5326980,5.1119781,1.4130000,1415.0000000,10.6694000,890.3770000,1521.0000000,10.0139000,627.0700000,8562.0000000,3.9100000,2.6700000
3860.01,416542079,PC,188.7366920,49.9948590,1.8530000,5.3270000,2459661.2962870,3.0012386,3.1640000,13660.0000000,14.4673000,1099.6100000,1604.0000000,13.3887000,926.5380000,6331.0000000,4.3700000,1.2100000
3861.01,396950329,PC,179.9572070,11.8646770,-58.8940000,6.9160000,2459663.9045250,1.7763987,0.6380000,5670.0000000,10.8531000,137.9950000,954.0000000,12.3903000,256.0220000,4899.3000000,4.5000000,0.8400000
3862.01,141205978,PC,185.9005630,50.5446250,41.3050000,-11.3520000,2459662.7386080,1.5574603,1.2720000,3900.0000000,6.1531700,358.8390000,1212.0000000,11.7201000,249.0200000,5564.4000000,4.4600000,0.9300000
3863.01,383531543,PC,187.2732170,31.6548070,3.9860000,-13.2600000,2459633.2703940,10.9543562,4.7370000,8770.0000000,9.0365300,113.5160000,909.0000000,12.8385000,450.5770000,5542.4000000,4.4600000,0.9600000
3865.01,376688393,PC,187.4343240,39.7608010,,,2459662.9217240,3.0115930,1.8940000,6740.0000000,,266.4540000,1125.0000000,12.5759000,405.3950000,5542.1000000,,
3866.01,376632626,PC,192.7364170,30.6859370,-18.3370000,-3.7510000,2459660.5255300,2.1371195,2.3800000,15620.0000000,13.2766000,697.2130000,1431.0000000,13.2252000,587.8580000,5570.0000000,4.4100000,1.0300000
3867.01,320208949,PC,193.6552880,47.0662420,-30.2260000,-8.1450000,2459653.1423760,5.7310859,1.6930000,10870.0000000,11.8502000,60.3278000,776.0000000,12.7251000,488.6950000,5552.1000000,4.3700000,1.0700000
3868.01,310994622,PC,203.5672110,65.1283890,29.4570000,-35.9150000,2459660.9023820,18.5658130,3.8200000,9420.0000000,7.8323600,13.8526000,537.0000000,12.3572000,215.0450000,4671.0000000,4.5100000,0.7900000
3870.01,165989915,PC,210.9510720,64.2708880,-17.1020000,-8.3990000,2459662.8374680,2.6292572,1.5820000,3790.0000000,8.4471100,469.7370000,1296.0000000,12.5650000,642.7270000,5933.0000000,4.2100000,1.3500000
3871.01,165468291,PC,175.1450840,28.5495790,-22.6500000,1.6670000,2459662.6736420,4.7544320,2.1470000,13130.0000000,11.4372000,158.4630000,988.0000000,12.3591000,353.3470000,5491.7000000,4.4700000,0.9400000
3872.01,165431806,PC,162.3882300,27.1905380,12.2260000,-27.4130000,2459635.3281780,4.4100654,2.3620000,6450.0000000,8.0815700,232.6580000,1088.0000000,12.3882000,409.3600000,5726.0000000,4.4600000,0.9900000
3873.01,154126149,PC,212.4935240,70.0655200,-26.9630000,7.7900000,2459657.8979500,3.8951475,1.3860000,8970.0000000,14.6884000,256.1080000,1114.0000000,12.6262000,749.1760000,6071.0000000,4.1500000,1.4800000
3874.01,154105890,PC,210.5134620,71.3267600,-9.5420000,-0.3150000,2459659.3499040,5.5822739,1.4630000,7390.0000000,11.6541000,64.0979000,788.0000000,13.0635000,756.2210000,5997.0000000,4.2900000,1.2500000
3875.01,153978165,PC,204.0802770,68.5173610,6.1870000,-24.0910000,2459662.3834480,6.0835972,2.1330000,8460.0000000,12.0351000,102.4650000,886.0000000,12.0165000,404.5980000,5579.0000000,4.2500000,1.2200000
3876.01,150388393,PC,193.8986690,57.1410150,-36.4240000,-0.3300000,2459659.9113100,6.5846694,2.5720000,22460.0000000,14.5999000,107.7660000,897.0000000,12.7600000,493.7540000,5852.0000000,4.4900000,0.9700000
3877.01,144310492,PC,170.4544730,33.9913820,-19.9970000,-3.7950000,2458920.9688850,4.1225477,2.2060000,5760.0000000,12.0574000,257.4600000,1115.0000000,11.9123000,493.7700000,5662.2000000,4.0600000,1.5500000
3878.01,141275395,PC,184.3513750,29.6335350,11.1690000,-17.8290000,2459662.6122810,0.8377576,1.0740000,1410.0000000,6.7060000,2114.0600000,1889.0000000,11.3616000,482.5660000,6322.5000000,4.1300000,1.6000000
3879.01,139086171,PC,184.6245860,34.8979760,-86.0210000,-34.2090000,2459656.3451540,4.8104679,2.5470000,1940.0000000,4.1966500,167.6880000,1002.0000000,11.3093000,200.7240000,5332.3000000,4.4700000,0.9200000
3880.01,138973825,PC,188.1807540,34.4948100,-55.0430000,-12.3710000,2458925.5169920,2.1614819,1.0760000,6340.0000000,8.1036700,108.5670000,899.0000000,13.0673000,300.2320000,4501.0000000,4.4100000,0.8700000
3881.01,136998882,PC,196.8442860,44.3773720,-41.0810000,-6.3750000,2459658.7502280,3.3401814,2.4520000,4960.0000000,8.1987400,332.4240000,1189.0000000,12.1310000,384.1530000,5508.5000000,4.3100000,1.1400000
3886.01,48220826,PC,283.0034420,52.4328000,-3.6110000,2.4310000,2459771.9144830,3.0215428,3.0888900,15111.7114542,,597.1054249,1260.7602388,13.4971000,,5622.1000000,,
3887.01,21549805,PC,181.5187410,41.4714340,-15.2020000,-6.2550000,2459658.3428800,4.2441117,3.7710000,7540.0000000,14.0600000,671.8670000,1418.0000000,12.7279000,823.5770000,6034.0000000,4.1000000,1.5700000
3888.01,18067025,PC,184.7598910,36.6096410,-17.1230000,-5.7300000,2459661.9323160,5.3298577,1.9500000,9330.0000000,8.0113900,46.3832000,727.0000000,13.0874000,318.3170000,4773.0000000,4.5200000,0.8000000
3889.01,950525831,PC,180.2589340,55.8462010,-28.8830000,-36.6710000,2459635.0255630,2.5228506,2.1500000,21300.0000000,12.9082000,307.7730000,1166.0000000,12.4244000,301.6300000,5294.0000000,4.5600000,0.8400000
3891.01,459215281,PC,197.1452090,55.0513380,-19.5030000,-2.7060000,2459659.4354040,2.7694074,2.6920000,1010.0000000,3.0280500,551.5730000,1350.0000000,12.3870000,331.9600000,5269.6000000,4.4400000,0.9400000
3892.01,3896759,PC,171.4326320,18.1188310,-27.2900000,-3.6650000,2459663.1014170,4.5808535,3.4880000,11480.0000000,12.4319000,328.6800000,1186.0000000,11.9956000,366.4050000,5528.7000000,4.3100000,1.1400000
3893.01,458424950,PC,177.5812510,37.9160710,-2.7300000,-86.3440000,2459655.5522320,9.0576962,2.3700000,3430.0000000,4.2897400,79.0884000,830.0000000,12.8520000,222.2280000,4485.0000000,4.5700000,0.7200000
3894.01,165464482,PC,201.3748270,52.7681040,-8.9430000,8.5380000,2459657.9546000,4.3345378,3.3360000,10000.0000000,14.3572000,546.9030000,1347.0000000,11.3230000,417.3650000,6314.8000000,4.2100000,1.4300000
3895.01,3808740,PC,169.6898720,21.6172040,-24.8990000,-11.9040000,2459664.0705430,6.6713748,3.2990000,7480.0000000,9.6303500,162.6550000,994.0000000,12.7533000,525.2250000,5614.5000000,4.3500000,1.1100000
3896.01,445837596,PC,187.9302400,63.9085460,-108.4790000,-5.1380000,2459634.3223840,4.3773113,2.3290000,1430.0000000,2.9742500,144.9880000,966.0000000,11.6832000,181.6530000,5127.0000000,4.6300000,0.7500000
3897.01,154181821,PC,213.8065520,67.7609170,11.3710000,-6.5880000,2459655.1001540,7.6607094,4.2610000,1860.0000000,5.1271600,278.5130000,,11.9937000,405.1760000,5911.7000000,,1.1900000
3898.01,450337675,PC,199.8167420,18.9142160,-1.2330000,-7.5740000,2459678.0570540,8.6789911,3.8650000,9700.0000000,11.1545000,135.6220000,950.0000000,13.4312000,733.9530000,5693.8000000,4.3500000,1.1200000
3899.01,441697509,PC,213.9021390,57.8214720,-68.0360000,-28.2590000,2458951.9917590,5.2077671,2.3690000,850.0000000,2.6617600,144.6300000,966.0000000,11.0866000,194.5480000,5522.5000000,4.5000000,0.9200000
3900.01,366755319,PC,188.5280580,4.1878240,-15.6520000,-1.5720000,2458932.9102530,14.7802661,3.4970000,6840.0000000,9.0655900,38.1314000,,11.9689000,364.7470000,5659.0000000,,1.0900000
3901.01,357373216,PC,218.3365420,52.3859720,14.7510000,-25.0290000,2459681.9572570,9.5469720,2.1120000,17300.0000000,12.4743000,33.8682000,672.0000000,13.3215000,593.6760000,5834.0000000,4.5400000,0.9100000
3902.01,310094771,PC,216.7573040,28.4957620,-28.4300000,-6.2540000,2459690.0916210,2.9406027,1.1670000,9820.0000000,10.8350000,168.0100000,1003.0000000,13.3819000,580.0090000,5464.2000000,4.4400000,0.9700000
3903.01,288434231,PC,202.9068010,45.6224970,-23.3230000,-19.1140000,2459660.2414360,14.8496574,4.2870000,8710.0000000,9.3235000,70.8112000,808.0000000,13.4030000,545.6460000,5296.6000000,4.4300000,0.9600000
3905.01,180672438,PC,200.4846380,40.2684600,-14.9000000,13.0770000,2459664.1287750,5.3599361,3.4070000,11350.0000000,11.2314000,306.9560000,1166.0000000,13.0187000,609.2960000,5933.0000000,4.4300000,1.0400000
3907.01,165723070,PC,231.2498640,57.8151090,-22.6700000,8.1120000,2459714.5211010,1.7213564,2.0350000,11890.0000000,10.6740000,559.7260000,1355.0000000,12.8532000,381.7440000,5072.0000000,4.4200000,0.9500000
3909.01,161003569,PC,222.1633550,53.8348290,-31.5380000,-6.7870000,2459688.5444390,3.5115357,3.5270000,9290.0000000,12.8100000,569.5450000,1360.0000000,12.3758000,511.3630000,5490.8000000,4.1600000,1.3500000
3910.01,158617175,PC,223.6095010,59.1019880,-81.6150000,21.7550000,2459686.2271480,5.7158895,2.4370000,22050.0000000,12.3206000,76.4949000,823.0000000,12.0581000,245.2480000,5224.0000000,4.5600000,0.8200000
3911.01,158497525,PC,220.0377790,54.1372810,15.2060000,-69.7820000,2459677.0775720,9.3517097,2.6820000,1590.0000000,3.5281400,47.2210000,730.0000000,11.6301000,219.7200000,5298.6000000,4.5200000,0.8600000
3913.01,155898758,PC,218.8740350,48.0839290,-43.7270000,29.0650000,2459687.0873930,4.0384773,1.1850000,8110.0000000,7.9838700,17.0069000,565.0000000,12.5764000,186.6280000,4180.4000000,4.4200000,0.8300000
3915.01,81247877,PC,205.4887160,17.3000660,-36.8770000,35.2340000,2459688.4916920,2.2012625,2.1750000,25690.0000000,13.6145000,387.5740000,1236.0000000,12.3655000,275.0190000,5177.8000000,4.5600000,0.8100000
3916.01,68074302,PC,220.7266490,41.3684720,6.3790000,-1.3180000,2459685.7444040,3.4014954,1.9590000,7370.0000000,9.3220200,313.3170000,1172.0000000,12.9339000,610.6540000,6005.0000000,4.4300000,1.0600000
3918.01,23815847,PC,210.2057270,39.3000510,9.4150000,-14.6950000,2459691.3283290,3.0654283,2.1940000,5850.0000000,10.6174000,264.8830000,1123.0000000,13.4565000,769.9600000,5236.0000000,4.1200000,1.3500000
3919.01,23769326,PC,208.9447530,40.3918060,2.1880000,0.9100000,2459682.8319700,7.4332642,3.0510000,6000.0000000,10.2130000,184.3220000,1026.0000000,12.3342000,604.5910000,6227.0000000,4.2800000,1.3200000
3922.01,1101855081,PC,228.8332870,40.2671960,40.1260000,-35.7930000,2459715.7588280,3.8960617,1.7340000,22610.0000000,12.1401000,84.8919000,845.0000000,12.2510000,262.5310000,5247.0000000,4.5900000,0.8000000
3923.01,467265105,PC,308.8499880,61.1409320,-3.5010000,-4.5000000,2459822.3496310,4.1377886,2.2969037,11490.1857603,,392.6433908,1135.3227028,13.0743000,880.4110000,4964.3000000,,
3926.01,434171145,PC,342.6303750,61.1595850,0.1220000,-13.0520000,2459877.8134370,2.7873223,3.6710000,5548.0000000,10.6299000,2023.2200000,,12.0890000,495.9500000,6466.0000000,,1.4600000
3927.01,434171113,PC,342.6614610,60.7701110,-6.5660000,-22.5150000,2459902.2734030,4.4921154,3.1080000,19562.0000000,14.9094000,223.6720000,1077.0000000,12.7594000,426.9400000,5353.0000000,4.3400000,1.0800000
3928.01,427153307,PC,321.3865650,61.8124930,1.4380000,-2.2750000,2459851.1976080,2.2035349,2.5730000,7570.0000000,13.3861000,1272.3700000,1663.0000000,12.9774000,710.5880000,6141.0000000,4.1400000,1.5200000
3929.01,422554579,PC,346.4749550,67.1884690,-9.5730000,-0.7030000,2459909.6560290,3.4608812,3.6080000,16514.0000000,19.0253000,672.0960000,1418.0000000,13.2363000,684.9110000,5695.0000000,4.0800000,1.5200000
3930.01,422514153,PC,319.5471870,66.1611980,-4.3740000,-7.8290000,2459876.4980620,2.9284231,3.8350000,5159.0000000,,638.6480000,1400.0000000,12.6265000,749.1100000,4885.4000000,,
3931.01,421336001,PC,296.8339010,59.6407130,-0.0680000,-5.5510000,2459683.7047520,7.6644000,4.1888923,8534.5638357,9.9098801,175.3654356,928.1234573,13.4428000,684.8570000,5694.0000000,4.4100000,1.0421500
3933.01,388393034,PC,347.9679610,56.8620960,-3.2240000,-2.5850000,2459881.4197840,1.9754900,2.4090000,5457.0000000,17.6764000,5560.1100000,2405.0000000,13.2345000,1898.6800000,8523.0000000,3.9800000,2.4600000
3934.01,375981105,PC,336.8589340,67.7693540,-1.0720000,4.4240000,2459885.5754680,11.7512673,2.1430000,7683.0000000,17.4049000,86.3130000,849.0000000,12.7091000,710.6690000,6571.0000000,4.1200000,1.6800000
3935.01,372207084,PC,330.7550720,67.6233970,0.3930000,7.4770000,2459908.9878240,1.2257683,1.8740000,5512.0000000,,2802.1600000,2026.0000000,13.4234000,1872.2000000,6205.8000000,,
3936.01,371676181,PC,344.3220320,59.2013720,0.3770000,17.3070000,2459881.8487540,1.4858906,1.6970000,7264.0000000,,648.6080000,1405.0000000,12.5722000,922.4320000,5196.8000000,,
3937.01,367425982,PC,334.1330150,66.8605710,-17.0950000,-11.9560000,2459853.6828440,1.6923573,1.9912433,20172.9323968,12.7696702,762.5979736,1340.2742114,12.9577000,367.4280000,5287.0000000,4.5000000,0.8887600
3939.01,366115856,PC,356.7083890,66.8608050,13.1900000,-5.3070000,2459908.6954890,2.3466472,1.9570000,25278.0000000,12.2268000,153.3530000,980.0000000,13.2129000,262.3010000,4477.0000000,4.5300000,0.7500000
3940.01,346081845,PC,356.8863160,54.1783080,22.2240000,12.1450000,2459879.8934710,3.4895723,2.3780000,32560.0000000,12.9484000,87.9248000,853.0000000,13.4454000,250.3570000,4315.0000000,4.5700000,0.7100000
3941.01,345697569,PC,356.4070970,55.2259720,-6.4700000,-8.7800000,2459880.9074540,2.8817718,2.8420000,13332.0000000,14.8764000,854.3570000,1506.0000000,12.9307000,707.0300000,6137.0000000,4.2300000,1.3800000
3942.01,345329200,PC,355.7257740,58.4524260,-13.5710000,-10.0640000,2459885.1510690,3.1079303,1.5897403,6836.3634234,20.9078479,1763.6646413,1652.8131199,12.8967000,691.3270000,6413.0000000,4.1700000,1.5486799
3943.01,343330330,PC,309.7684370,61.4590620,-1.1060000,2.5160000,2459850.5508460,5.5613023,5.6400000,2200.0000000,10.4506000,713.5030000,1439.0000000,12.5714000,766.2460000,5607.0000000,3.7200000,2.2700000
3944.01,338065029,PC,337.7854840,61.6430010,-0.2720000,2.1300000,2459879.2991410,2.3151015,2.0840000,5256.0000000,,285.1030000,1144.0000000,12.5871000,969.2980000,4746.7000000,,
3945.01,336824844,PC,334.9903130,62.6566660,23.5990000,9.8700000,2459885.0289590,4.4638411,1.5560000,3791.0000000,9.5974400,78.9834000,830.0000000,12.5917000,515.3940000,5472.0000000,4.1100000,1.4200000
3946.01,336399144,PC,334.0137810,61.0575600,4.4070000,-1.3470000,2458972.7610600,5.7033411,3.0390000,14730.0000000,15.2151000,217.8880000,1070.0000000,12.4750000,519.9170000,5933.0000000,4.2800000,1.2400000
3947.01,336092760,PC,333.7258640,62.8587370,-0.0390000,-4.3330000,2459905.7275940,6.7716021,6.2790000,4580.0000000,16.5311000,831.0700000,1495.0000000,12.9330000,1125.0600000,6136.0000000,3.6700000,2.6200000
3949.01,334493051,PC,331.2275880,64.4637510,-0.4780000,6.0240000,2459881.3840850,2.2297524,2.4980000,8798.0000000,10.5562000,970.7050000,1555.0000000,13.4743000,682.9900000,5846.0000000,4.3200000,1.1700000
3950.01,334394274,PC,331.0787890,61.6279340,1.1320000,-4.8010000,2459851.5593900,3.4488281,3.0910000,14430.0000000,15.6361000,617.2460000,1388.0000000,13.3364000,701.7830000,5994.0000000,4.2700000,1.2700000
3951.01,334385701,PC,330.7153240,60.2118380,12.5760000,7.6380000,2459849.9742250,2.1861455,2.4200000,8780.0000000,11.5599000,612.5300000,1385.0000000,13.3788000,558.5800000,5342.0000000,4.2200000,1.2400000
3952.01,321861405,PC,323.1528800,67.9119480,0.7690000,-2.0960000,2459907.7699900,2.9897732,3.0600000,12893.0000000,17.6166000,1317.9300000,1678.0000000,11.9401000,591.3670000,6786.0000000,4.2100000,1.5700000
3953.01,320503729,PC,264.5030610,59.6434730,-4.6620000,-6.3150000,2459711.8990520,2.9873441,1.6680000,6090.0000000,,790.9780000,1477.0000000,13.3171000,729.9660000,5734.9000000,,
3954.01,316453500,PC,323.9851280,61.2091070,-5.5320000,-8.5970000,2459878.2522410,3.4043154,0.8050000,9317.0000000,20.3568000,113.6650000,909.0000000,13.3356000,499.7950000,5833.0000000,4.4600000,1.0000000
