# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu May 30 19:37:55 2024
#
# User preference: *
#
# CONSTRAINT:  order by ttv_flag asc
#
# COLUMN pl_name:        Planet Name
# COLUMN disposition:    Archive Disposition
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_tranmid:     Transit Midpoint [days]
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN pl_trandur:     Transit Duration [hours]
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_dens:        Stellar Density [g/cm**3]
# COLUMN ra:             RA [deg]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_vmag:        V (Johnson) Magnitude
#
pl_name,disposition,sy_snum,sy_pnum,pl_orbper,pl_rade,pl_masse,pl_dens,pl_orbeccen,pl_insol,pl_eqt,pl_orbincl,pl_tranmid,ttv_flag,pl_trandur,st_teff,st_rad,st_mass,st_met,st_lum,st_logg,st_dens,ra,dec,sy_dist,sy_vmag
K2-104 b,CONFIRMED,1,1,1.97419540,1.790,,,,,798,,2457140.379979,0,,3712.00,0.48,0.51,0.180,,4.78,,129.6366594,19.7737202,189.2890000,15.9890000
K2-104 b,CONFIRMED,1,1,1.97417200,0.990,,,,,,88.750,2457140.382086,0,,,0.30,,,,,,129.6366594,19.7737202,189.2890000,15.9890000
K2-105 b,CONFIRMED,1,1,8.26770400,3.370,,,,,814,,2457147.987080,0,,5464.00,0.91,0.99,0.250,,4.51,1.5410,125.4202985,13.4975122,197.9890000,11.7520000
K2-105 b,CONFIRMED,1,1,8.26679000,3.407,,,,,,88.865,2457147.991780,0,,5475.00,0.91,0.96,0.260,,4.51,,125.4202985,13.4975122,197.9890000,11.7520000
K2-105 b,CONFIRMED,1,1,8.26700000,,,,,,,,2457139.723000,0,3.2160000,5411.15,0.92,0.94,0.328,-0.189,4.49,1.7295,125.4202985,13.4975122,197.9890000,11.7520000
K2-105 b,CONFIRMED,1,1,8.26699280,3.590,,,,,928,,2457147.989572,0,,5636.00,0.97,1.05,0.230,,4.49,,125.4202985,13.4975122,197.9890000,11.7520000
K2-105 b,CONFIRMED,1,1,8.26695890,3.448,,,,140.12,958,,2460256.367181,0,3.3280000,5411.10,0.92,,,,4.49,,125.4202985,13.4975122,197.9890000,11.7520000
K2-105 b,CONFIRMED,1,1,8.26690200,3.590,30.00000,,,,,88.950,2457147.991070,0,3.4622400,5434.00,0.95,1.01,0.260,,4.48,1.6800,125.4202985,13.4975122,197.9890000,11.7520000
K2-105 b,CONFIRMED,1,1,8.26345949,,,,,,,,2457148.003080,0,3.7040000,5411.15,0.92,0.94,0.328,-0.189,4.49,1.7295,125.4202985,13.4975122,197.9890000,11.7520000
K2-105 b,CONFIRMED,1,1,8.26698000,3.550,,,,,,,2457139.724080,0,3.4104000,,0.95,,,,,,125.4202985,13.4975122,197.9890000,11.7520000
K2-105 b,CONFIRMED,1,1,8.26708400,3.500,,,,,,,2457147.990350,0,3.4008000,,0.98,,,,,,125.4202985,13.4975122,197.9890000,11.7520000
K2-107 b,CONFIRMED,1,1,3.31390950,17.380,,,,,,,2457304.524510,0,3.2232000,,1.91,,,,,,284.9853550,-22.2934206,685.2000000,13.0120000
K2-107 b,CONFIRMED,1,1,3.31395900,15.980,,,,,1649,,2457311.151780,0,,6061.00,1.81,1.30,0.140,,4.04,0.4570,284.9853550,-22.2934206,685.2000000,13.0120000
K2-107 b,CONFIRMED,1,1,3.31392100,12.043,,,,,,82.361,2457304.524460,0,,6178.00,1.33,1.26,0.350,,4.24,,284.9853550,-22.2934206,685.2000000,13.0120000
K2-107 b,CONFIRMED,1,1,3.31391510,,,,,,,81.900,2457334.349840,0,,6030.00,1.78,1.30,0.100,,4.07,0.3300,284.9853550,-22.2934206,685.2000000,13.0120000
K2-107 b,CONFIRMED,1,1,3.31392000,16.141,266.97720,0.35000,0.000000,,1780,81.900,2457304.524400,0,3.1900000,6030.00,1.78,1.30,0.100,,4.07,0.3300,284.9853550,-22.2934206,685.2000000,13.0120000
K2-107 b,CONFIRMED,1,1,3.31394400,14.400,,,,,,,2457311.152000,0,2.9808000,,1.73,,,,,,284.9853550,-22.2934206,685.2000000,13.0120000
K2-108 b,CONFIRMED,1,1,4.73355751,5.385,,,,850.48,1377,,2459502.375963,0,3.2089234,5496.00,1.76,,,,3.93,,123.3818484,16.4195160,477.2950000,12.3390000
K2-108 b,CONFIRMED,1,1,4.73363000,5.810,,,,,,,2457140.364900,0,3.6288000,,1.80,,,,,,123.3818484,16.4195160,477.2950000,12.3390000
K2-108 b,CONFIRMED,1,1,4.73379000,7.564,,,,,,86.135,2457145.097360,0,,5414.00,2.31,1.29,0.480,,3.75,,123.3818484,16.4195160,477.2950000,12.3390000
K2-108 b,CONFIRMED,1,1,4.73400600,5.300,,,,,,,2457145.096720,0,3.5496000,,1.77,,,,,,123.3818484,16.4195160,477.2950000,12.3390000
K2-108 b,CONFIRMED,1,1,4.73401000,5.280,59.40000,2.22000,0.180000,762.00,1446,,2457145.096500,0,,5474.00,1.75,1.12,0.330,,3.99,,123.3818484,16.4195160,477.2950000,12.3390000
K2-108 b,CONFIRMED,1,1,4.73399900,5.330,,,,,1360,,2457145.096090,0,,5599.00,1.76,1.17,0.360,,4.02,0.8060,123.3818484,16.4195160,477.2950000,12.3390000
K2-108 b,CONFIRMED,1,1,4.73400000,,,,,,,,2457140.365000,0,3.4070400,5496.00,1.76,0.96,,0.405,3.93,0.2497,123.3818484,16.4195160,477.2950000,12.3390000
K2-108 b,CONFIRMED,1,1,4.73360988,,,,,,,,2457145.095098,0,3.6050000,5496.00,1.76,0.96,,0.405,3.93,0.2497,123.3818484,16.4195160,477.2950000,12.3390000
K2-11 b,CONFIRMED,1,1,39.93767000,7.550,,,,,734,,2456829.829000,0,,5433.00,5.15,1.35,-0.120,,,,169.0418328,1.9866832,329.3090000,13.4090000
K2-11 b,CONFIRMED,1,1,39.84780000,2.420,,,,9.84,,,2456829.860200,0,5.2100000,5264.00,0.83,0.89,,,4.56,,169.0418328,1.9866832,329.3090000,13.4090000
K2-11 b,CONFIRMED,1,1,39.86420000,2.920,,,,,,,2456829.851100,0,5.8080000,,0.90,,,,,,169.0418328,1.9866832,329.3090000,13.4090000
K2-11 b,CONFIRMED,1,1,39.86356600,2.470,,,,,,,2456829.855000,0,5.1400000,5133.00,0.78,,,,,,169.0418328,1.9866832,329.3090000,13.4090000
K2-110 b,CONFIRMED,1,1,13.86387000,2.560,,,,,575,,2457233.739130,0,,4950.00,0.71,0.75,-0.210,,4.61,3.5150,207.3497402,-12.2849182,116.4740000,11.9850000
K2-110 b,CONFIRMED,1,1,13.86400000,,,,,,,,2457219.875000,0,3.0069600,4936.00,0.71,0.81,,-0.567,4.64,3.1702,207.3497402,-12.2849182,116.4740000,11.9850000
K2-110 b,CONFIRMED,1,1,13.86360000,2.550,,,,,,,2457219.874960,0,3.2184000,,0.69,,,,,,207.3497402,-12.2849182,116.4740000,11.9850000
K2-110 b,CONFIRMED,1,1,13.86383000,2.500,,,,,,,2457233.739170,0,3.1992000,,0.68,,,,,,207.3497402,-12.2849182,116.4740000,11.9850000
K2-110 b,CONFIRMED,1,1,13.86391000,2.524,,,,,,89.360,2457219.874400,0,,4877.00,0.69,0.72,-0.300,,4.51,,207.3497402,-12.2849182,116.4740000,11.9850000
K2-110 b,CONFIRMED,1,1,13.86375000,2.592,15.90000,5.02000,0.130000,27.70,638,89.350,2457275.329920,0,,5010.00,0.71,0.74,-0.340,,,,207.3497402,-12.2849182,116.4740000,11.9850000
K2-110 b,CONFIRMED,1,1,13.86375000,2.592,16.70000,5.20000,0.079000,,640,89.350,2457275.329920,0,3.2200000,5010.00,0.71,0.74,-0.340,,4.60,,207.3497402,-12.2849182,116.4740000,11.9850000
K2-110 b,CONFIRMED,1,1,13.85870316,,,,,,,,2457233.747451,0,3.7470000,4936.00,0.71,0.81,,-0.567,4.64,3.1702,207.3497402,-12.2849182,116.4740000,11.9850000
K2-111 b,CONFIRMED,1,2,5.35185000,1.410,,,,,,,2457062.611700,0,3.6000000,,1.27,,,,,,59.8903081,21.2985263,200.3940000,11.1300000
K2-111 b,CONFIRMED,1,2,5.35180000,1.820,5.29000,4.80000,0.130000,,,86.430,2457100.076800,0,3.1920000,5775.00,1.25,0.84,-0.460,,4.25,0.6000,59.8903081,21.2985263,200.3940000,11.1300000
K2-111 b,CONFIRMED,1,2,5.35140300,1.223,,,,,,87.026,2457067.969090,0,,5741.00,0.92,0.88,-0.360,,4.36,,59.8903081,21.2985263,200.3940000,11.1300000
K2-111 b,CONFIRMED,1,2,5.35180000,1.820,5.58000,5.00000,0.100000,490.00,1309,86.430,2457100.076800,0,,5775.00,1.25,0.84,-0.460,,,,59.8903081,21.2985263,200.3940000,11.1300000
K2-111 b,CONFIRMED,1,2,5.35117000,1.900,8.60000,6.60000,0.000000,,1309,86.200,2457067.970400,0,3.3800000,5730.00,1.23,0.88,-0.530,0.279,4.15,0.5100,59.8903081,21.2985263,200.3940000,11.1300000
K2-111 b,CONFIRMED,1,2,5.35161000,2.090,,,,,,,2457067.966600,0,4.1592000,5788.00,1.17,,,,4.22,,59.8903081,21.2985263,200.3940000,11.1300000
K2-111 c,CONFIRMED,1,2,15.67850000,,,,0.070000,,,,,0,,5775.00,1.25,0.84,-0.460,,4.25,0.6000,59.8903081,21.2985263,200.3940000,11.1300000
K2-111 c,CONFIRMED,1,2,15.68050000,,,,0.071000,,,,2458119.620000,0,,5775.00,1.25,0.84,-0.460,,,,59.8903081,21.2985263,200.3940000,11.1300000
K2-113 b,CONFIRMED,1,1,5.81768500,12.140,,,,,1098,,2457398.704330,0,,5660.00,1.24,1.04,0.270,,4.27,0.9870,19.4493823,6.8688469,635.7220000,13.7440000
K2-113 b,CONFIRMED,1,1,5.81760800,10.424,410.00070,1.97000,0.000000,,1178,86.210,2457392.886050,0,,5627.00,1.05,1.01,0.180,0.009,4.40,1.2300,19.4493823,6.8688469,635.7220000,13.7440000
K2-113 b,CONFIRMED,1,1,5.81764900,12.550,,,,,,,2457392.886650,0,3.0744000,,1.29,,,,,,19.4493823,6.8688469,635.7220000,13.7440000
K2-113 b,CONFIRMED,1,1,5.81760150,,,,,,,86.210,2457893.201240,0,,5627.00,1.05,1.01,0.180,0.009,4.40,1.2300,19.4493823,6.8688469,635.7220000,13.7440000
K2-113 b,CONFIRMED,1,1,5.81768100,12.500,,,,,,,2457398.704350,0,2.8896000,,1.33,,,,,,19.4493823,6.8688469,635.7220000,13.7440000
K2-113 b,CONFIRMED,1,1,5.81764520,11.646,,,,277.39,1136,,2460231.882520,0,2.5770000,5633.40,1.22,,,,4.27,,19.4493823,6.8688469,635.7220000,13.7440000
K2-114 b,CONFIRMED,1,1,11.39101300,10.670,,,,,661,,2457151.714930,0,,5044.00,0.84,0.89,0.390,,4.54,1.6550,127.8829120,11.9222550,475.7580000,14.5500000
K2-114 b,CONFIRMED,1,1,11.38576954,,,,,,,,2457151.722525,0,4.3900000,4913.00,0.88,0.81,,-0.395,4.46,1.6992,127.8829120,11.9222550,475.7580000,14.5500000
K2-114 b,CONFIRMED,1,1,11.39095559,11.162,,,,46.90,667,,2459532.414255,0,3.7913603,5027.00,0.88,,,,4.52,,127.8829120,11.9222550,475.7580000,14.5500000
K2-114 b,CONFIRMED,1,1,11.39093110,10.447,638.83510,3.08000,0.081000,40.00,701,89.210,2457664.306830,0,3.9700000,4920.00,0.82,0.86,0.410,-0.445,4.54,2.1700,127.8829120,11.9222550,475.7580000,14.5500000
K2-114 b,CONFIRMED,1,1,11.39093440,10.880,,,,,722,,2457151.714903,0,,5039.00,0.87,0.89,0.380,,4.51,,127.8829120,11.9222550,475.7580000,14.5500000
K2-114 b,CONFIRMED,1,1,11.39100000,,,,,,,,2457140.324000,0,3.3840000,4913.00,0.88,0.81,,-0.395,4.46,1.6992,127.8829120,11.9222550,475.7580000,14.5500000
K2-114 b,CONFIRMED,1,1,11.39095500,10.710,,,,,,,2457140.324040,0,3.8640000,,0.85,,,,,,127.8829120,11.9222550,475.7580000,14.5500000
K2-114 b,CONFIRMED,1,1,11.39109000,10.559,587.98550,2.99000,0.000000,,719,89.530,2457174.497290,0,3.9048000,5027.00,0.83,0.83,0.410,,4.48,1.8400,127.8829120,11.9222550,475.7580000,14.5500000
K2-114 b,CONFIRMED,1,1,11.39143200,11.100,,,,,,,2457151.713210,0,3.8304000,,0.90,,,,,,127.8829120,11.9222550,475.7580000,14.5500000
K2-115 b,CONFIRMED,1,1,20.27261500,12.060,,,,,619,,2457157.158040,0,,5657.00,0.88,0.95,-0.100,,4.53,2.6630,126.5535002,12.2818510,413.5910000,13.4440000
K2-115 b,CONFIRMED,1,1,20.27303400,12.498,266.97720,0.82000,0.137000,,682,88.820,2457157.157010,0,4.0296000,5560.00,0.88,0.83,-0.220,,4.46,1.4300,126.5535002,12.2818510,413.5910000,13.4440000
K2-115 b,CONFIRMED,1,1,20.27362337,,,,,,,,2457157.155216,0,3.6710000,5742.00,0.86,1.03,,-0.145,4.58,2.3099,126.5535002,12.2818510,413.5910000,13.4440000
K2-115 b,CONFIRMED,1,1,20.27301700,,,,,,,,2459245.275900,0,,5657.00,0.88,0.95,-0.100,,4.53,2.6630,126.5535002,12.2818510,413.5910000,13.4440000
K2-115 b,CONFIRMED,1,1,20.27299200,,,,,,,,2458495.174490,0,,,,,,,,,126.5535002,12.2818510,413.5910000,13.4440000
K2-115 b,CONFIRMED,1,1,20.27260200,11.500,,,,,,,2457157.158060,0,3.7008000,,0.86,,,,,,126.5535002,12.2818510,413.5910000,13.4440000
K2-115 b,CONFIRMED,1,1,20.27285000,11.550,,,,,,,2457157.157200,0,3.8592000,,0.83,,,,,,126.5535002,12.2818510,413.5910000,13.4440000
K2-115 b,CONFIRMED,1,1,20.27200000,,,,,,,,2457157.159000,0,3.1408800,5742.00,0.86,1.03,,-0.145,4.58,2.3099,126.5535002,12.2818510,413.5910000,13.4440000
K2-115 b,CONFIRMED,1,1,20.27302820,10.439,,,,20.44,592,,2460238.657358,0,3.6510000,5742.00,0.86,,,,4.58,,126.5535002,12.2818510,413.5910000,13.4440000
K2-115 b,CONFIRMED,1,1,20.27298610,,,,0.140000,,,88.820,2457522.070560,0,,5560.00,0.88,0.83,-0.220,,4.46,1.4300,126.5535002,12.2818510,413.5910000,13.4440000
K2-116 b,CONFIRMED,1,1,4.65567820,0.814,,,,,,,2456979.949000,0,1.8900000,4264.00,0.66,,,,,,336.1523363,-11.5793181,49.3855000,10.8000000
K2-116 b,CONFIRMED,1,1,4.65533500,0.719,,,,,,87.780,2456979.949620,0,,4547.00,0.69,0.73,0.010,,4.64,,336.1523363,-11.5793181,49.3855000,10.8000000
K2-116 b,CONFIRMED,1,1,4.65487900,,,,,,,87.800,2457422.178200,0,,4348.35,0.67,0.69,,,,,336.1523363,-11.5793181,49.3855000,10.8000000
K2-116 b,CONFIRMED,1,1,4.65541100,0.690,,,0.060000,78.60,,89.090,2456979.948000,0,,4348.35,0.67,0.69,,,,,336.1523363,-11.5793181,49.3855000,10.8000000
K2-117 b,CONFIRMED,1,2,1.29160500,1.740,,,,,,,2457140.190950,0,1.1520000,,0.40,,,,,,133.8557342,10.4692176,101.6320000,14.6390000
K2-117 b,CONFIRMED,1,2,1.29159723,2.101,,,,127.30,857,,2459230.014038,0,1.1548805,3689.00,0.51,,,,4.72,,133.8557342,10.4692176,101.6320000,14.6390000
K2-117 b,CONFIRMED,1,2,1.29165100,2.100,,,,,,,2457142.773760,0,1.1904000,,0.52,,,,,,133.8557342,10.4692176,101.6320000,14.6390000
K2-117 b,CONFIRMED,1,2,1.29160000,2.030,,,,,868,,2457142.774520,0,,3778.00,0.51,0.54,-0.050,,4.75,,133.8557342,10.4692176,101.6320000,14.6390000
K2-117 b,CONFIRMED,1,2,1.29162600,,,,,,,,2457142.770271,0,1.3810000,3689.00,0.51,0.51,,-1.354,4.72,5.2970,133.8557342,10.4692176,101.6320000,14.6390000
K2-117 b,CONFIRMED,1,2,1.29150500,1.960,,,0.060000,145.80,,88.360,2457142.776000,0,,3842.12,0.49,0.58,,,,,133.8557342,10.4692176,101.6320000,14.6390000
K2-117 b,CONFIRMED,1,2,1.29200000,,,,,,,,2457140.193000,0,1.1529600,3689.00,0.51,0.51,,-1.354,4.72,5.2970,133.8557342,10.4692176,101.6320000,14.6390000
K2-117 b,CONFIRMED,1,2,1.29156300,2.030,,,,123.60,,,2457138.900210,0,,3676.00,0.51,0.53,-0.220,-1.357,4.75,,133.8557342,10.4692176,101.6320000,14.6390000
K2-117 c,CONFIRMED,1,2,5.44425000,1.750,,,,,,,2457143.563800,0,2.1096000,,0.40,,,,,,133.8557342,10.4692176,101.6320000,14.6390000
K2-117 c,CONFIRMED,1,2,5.44398400,2.100,,,,,,,2457143.565780,0,2.1792000,,0.52,,,,,,133.8557342,10.4692176,101.6320000,14.6390000
K2-117 c,CONFIRMED,1,2,5.44482000,2.030,,,0.150000,21.40,,89.490,2457143.560000,0,,3842.12,0.49,0.58,,,,,133.8557342,10.4692176,101.6320000,14.6390000
K2-117 c,CONFIRMED,1,2,5.44401700,2.060,,,,,537,,2457143.566300,0,,3778.00,0.51,0.54,-0.050,,4.75,,133.8557342,10.4692176,101.6320000,14.6390000
K2-117 c,CONFIRMED,1,2,5.44425000,1.940,,,,18.10,,,2457138.122200,0,,3676.00,0.51,0.53,-0.220,-1.357,4.75,,133.8557342,10.4692176,101.6320000,14.6390000
K2-118 b,CONFIRMED,1,1,50.92540000,2.480,,,,,,,2457160.470100,0,4.1040000,,0.70,,,,,,132.1268608,15.6558964,321.7220000,14.0000000
K2-118 b,CONFIRMED,1,1,50.92092000,2.540,,,0.200000,4.30,,89.500,2457160.473000,0,,4726.29,0.73,0.76,,,,,132.1268608,15.6558964,321.7220000,14.0000000
K2-119 b,CONFIRMED,1,1,7.72728300,2.530,,,,,666,,2457148.831060,0,,4740.00,0.71,0.76,-0.050,,4.62,2.2510,132.0098683,16.9017663,365.5810000,14.8180000
K2-119 b,CONFIRMED,1,1,7.72850000,2.160,,,,,,,2457141.098400,0,2.9040000,,0.59,,,,,,132.0098683,16.9017663,365.5810000,14.8180000
K2-119 b,CONFIRMED,1,1,7.72800000,,,,,,,,2457141.099000,0,2.8300800,4525.00,0.74,0.71,,-0.685,4.55,2.4784,132.0098683,16.9017663,365.5810000,14.8180000
K2-119 b,CONFIRMED,1,1,7.72651124,,,,,,,,2457148.831548,0,3.1990000,4525.00,0.74,0.71,,-0.685,4.55,2.4784,132.0098683,16.9017663,365.5810000,14.8180000
K2-119 b,CONFIRMED,1,1,7.72757400,2.600,,,,,,,2457148.830710,0,2.8392000,,0.71,,,,,,132.0098683,16.9017663,365.5810000,14.8180000
K2-119 b,CONFIRMED,1,1,7.72857800,2.290,,,0.070000,54.90,,89.400,2457148.826000,0,,4752.80,0.68,0.76,,,,,132.0098683,16.9017663,365.5810000,14.8180000
K2-12 b,CONFIRMED,1,1,8.28246000,2.440,5.20000,1.60000,0.500000,185.00,1026,87.600,2456815.370100,0,,5672.00,1.12,0.96,0.000,,,,173.1919022,2.2446794,326.3810000,12.3800000
K2-12 b,CONFIRMED,1,1,8.28245500,2.188,,,,,,87.608,2456815.370050,0,,5663.00,1.01,0.94,-0.110,,4.30,,173.1919022,2.2446794,326.3810000,12.3800000
K2-12 b,CONFIRMED,1,1,8.28241610,2.140,,,,,,,2456815.371000,0,4.1600000,5615.00,0.92,,,,,,173.1919022,2.2446794,326.3810000,12.3800000
K2-12 b,CONFIRMED,1,1,8.28176000,2.720,,,,310.00,,,2456815.374300,0,4.1800000,6177.00,1.31,1.18,,,4.28,,173.1919022,2.2446794,326.3810000,12.3800000
K2-12 b,CONFIRMED,1,1,8.28212000,2.330,,,,,1003,,2456815.373400,0,,5800.00,1.01,1.01,0.030,,,,173.1919022,2.2446794,326.3810000,12.3800000
K2-12 b,CONFIRMED,1,1,8.28192000,2.480,,,,,,,2456815.373200,0,4.1280000,,1.08,,,,,,173.1919022,2.2446794,326.3810000,12.3800000
K2-120 b,CONFIRMED,1,1,9.56274200,2.010,,,0.140000,35.10,,89.570,2457175.604000,0,,4349.90,0.67,0.69,,,,,132.1428530,17.1905813,,14.0920000
K2-120 b,CONFIRMED,1,1,9.56332821,,,,,,,,2457146.910352,0,3.0390000,4432.16,,,-0.303,,,,132.1428530,17.1905813,,14.0920000
K2-120 b,CONFIRMED,1,1,9.56183000,1.970,,,,,,,2457146.918300,0,3.6480000,,0.60,,,,,,132.1428530,17.1905813,,14.0920000
K2-121 b,CONFIRMED,1,1,5.18575800,7.440,,,,,,,2457143.560480,0,2.1264000,,0.64,,,,,,126.9366624,17.5793267,169.3980000,13.2290000
K2-121 b,CONFIRMED,1,1,5.18575320,,,,0.220000,,,87.200,2458092.553641,0,,4471.38,0.77,0.71,,,,,126.9366624,17.5793267,169.3980000,13.2290000
K2-121 b,CONFIRMED,1,1,5.18575400,9.120,,,0.220000,89.50,,87.250,2457143.561000,0,,4471.38,0.77,0.71,,,,,126.9366624,17.5793267,169.3980000,13.2290000
K2-121 b,CONFIRMED,1,1,5.18576100,7.500,,,,,723,,2457143.560420,0,,4551.00,0.68,0.72,-0.040,,4.63,6.5320,126.9366624,17.5793267,169.3980000,13.2290000
K2-121 b,CONFIRMED,1,1,5.18597200,,,,,,,,2457143.560971,0,2.1480000,4664.80,0.65,0.74,0.111,-0.745,4.68,3.8142,126.9366624,17.5793267,169.3980000,13.2290000
K2-121 b,CONFIRMED,1,1,5.18576800,7.504,,,,126.88,935,,2460255.017005,0,2.3560000,4664.80,0.65,,,,4.68,,126.9366624,17.5793267,169.3980000,13.2290000
K2-121 b,CONFIRMED,1,1,5.18600000,,,,,,,,2457143.561000,0,1.7779200,4664.80,0.65,0.74,0.111,-0.745,4.68,3.8142,126.9366624,17.5793267,169.3980000,13.2290000
K2-121 b,CONFIRMED,1,1,5.18575900,7.644,,,,,,89.027,2457143.560480,0,,4695.00,0.69,0.73,-0.140,,4.68,,126.9366624,17.5793267,169.3980000,13.2290000
K2-121 b,CONFIRMED,1,1,5.18575390,7.520,,,,,738,,2457143.560581,0,,4690.00,0.67,0.69,-0.160,,4.63,,126.9366624,17.5793267,169.3980000,13.2290000
K2-121 b,CONFIRMED,1,1,5.18574300,7.700,,,,,,,2457143.560540,0,2.0304000,,0.71,,,,,,126.9366624,17.5793267,169.3980000,13.2290000
K2-122 b,CONFIRMED,2,1,2.21931500,1.220,,,,95.70,,,2457139.609810,0,,3903.00,0.61,0.64,0.370,-1.102,4.68,,126.4762179,20.3593384,72.0444000,13.1050000
K2-122 b,CONFIRMED,2,1,2.21928200,1.210,,,,,814,,2457144.050090,0,,4027.00,0.60,0.62,0.060,,4.68,6.9390,126.4762179,20.3593384,72.0444000,13.1050000
K2-122 b,CONFIRMED,2,1,2.21922500,1.300,,,,,,,2457144.051140,0,1.2696000,,0.63,,,,,,126.4762179,20.3593384,72.0444000,13.1050000
K2-122 b,CONFIRMED,2,1,2.21940500,1.280,,,0.210000,79.90,,86.390,2457144.048000,0,,3993.36,0.59,0.63,,,,,126.4762179,20.3593384,72.0444000,13.1050000
K2-122 b,CONFIRMED,2,1,2.21944122,,,,,,,,2457144.048053,0,1.5330000,3807.00,0.61,0.60,,-1.147,4.64,3.6518,126.4762179,20.3593384,72.0444000,13.1050000
K2-122 b,CONFIRMED,2,1,2.21930230,1.160,,,,,769,,2457141.830047,0,,4009.00,0.59,0.63,0.320,,4.69,,126.4762179,20.3593384,72.0444000,13.1050000
K2-122 b,CONFIRMED,2,1,2.21936800,1.170,,,,,,,2457141.829630,0,1.2360000,,0.53,,,,,,126.4762179,20.3593384,72.0444000,13.1050000
K2-122 b,CONFIRMED,2,1,2.21900000,,,,,,,,2457141.831000,0,1.1179200,3807.00,0.61,0.60,,-1.147,4.64,3.6518,126.4762179,20.3593384,72.0444000,13.1050000
K2-123 b,CONFIRMED,1,1,30.95422200,2.500,,,,,,,2458107.108480,0,3.2832000,4040.00,0.60,,,,4.67,,134.4441404,21.4532748,161.5550000,14.7810000
K2-123 b,CONFIRMED,1,1,30.95420000,2.660,,,,2.70,,,2457116.539530,0,,3880.00,0.59,0.61,-0.020,-1.143,4.69,,134.4441404,21.4532748,161.5550000,14.7810000
K2-123 b,CONFIRMED,1,1,30.95400000,3.070,,,,,,,2457147.492600,0,3.7680000,,0.64,,,,,,134.4441404,21.4532748,161.5550000,14.7810000
K2-123 b,CONFIRMED,1,1,30.95152400,2.760,,,,,338,,2457147.497340,0,,4035.00,0.59,0.62,0.030,,4.69,4.5110,134.4441404,21.4532748,161.5550000,14.7810000
K2-123 b,CONFIRMED,1,1,30.95676300,2.650,,,0.060000,2.90,,89.790,2457147.492000,0,,4075.67,0.57,0.65,,,,,134.4441404,21.4532748,161.5550000,14.7810000
K2-123 b,CONFIRMED,1,1,30.95260600,3.000,,,,,,,2457147.495910,0,3.7608000,,0.64,,,,,,134.4441404,21.4532748,161.5550000,14.7810000
K2-123 b,CONFIRMED,1,1,30.96028326,,,,,,,,2457147.486657,0,4.1170000,3856.00,0.61,0.60,,-1.131,4.64,3.7157,134.4441404,21.4532748,161.5550000,14.7810000
K2-123 b,CONFIRMED,1,1,30.95300000,,,,,,,,2457147.496000,0,3.2359200,3856.00,0.61,0.60,,-1.131,4.64,3.7157,134.4441404,21.4532748,161.5550000,14.7810000
K2-124 b,CONFIRMED,1,1,6.41400000,,,,,,,,2457142.181000,0,1.5211200,3471.00,0.41,0.40,,-1.659,4.82,8.2604,133.6410515,23.1329509,140.3850000,16.6920000
K2-124 b,CONFIRMED,1,1,6.41371800,2.600,,,,,,,2457142.180610,0,1.7496000,,0.35,,,,,,133.6410515,23.1329509,140.3850000,16.6920000
K2-124 b,CONFIRMED,1,1,6.41365100,2.900,,,,,442,89.030,2457142.181060,0,1.6800000,3570.00,0.39,0.39,0.023,,4.86,9.5800,133.6410515,23.1329509,140.3850000,16.6920000
K2-124 b,CONFIRMED,1,1,6.41353900,2.640,,,0.080000,8.70,,89.510,2457142.183000,0,,3560.70,0.34,0.44,,,,,133.6410515,23.1329509,140.3850000,16.6920000
K2-124 b,CONFIRMED,1,1,6.41376600,3.030,,,,,445,,2457142.180310,0,,3560.00,0.41,0.43,-0.080,,4.85,11.0500,133.6410515,23.1329509,140.3850000,16.6920000
K2-124 b,CONFIRMED,1,1,6.41362000,2.360,,,,,,,2457142.181490,0,1.6488000,,0.30,,,,,,133.6410515,23.1329509,140.3850000,16.6920000
K2-124 b,CONFIRMED,1,1,6.41400800,2.900,,,,,,,2458097.813830,0,1.6776000,3620.00,0.39,,,,4.86,,133.6410515,23.1329509,140.3850000,16.6920000
K2-125 b,CONFIRMED,1,1,21.75026400,2.180,,,0.080000,2.00,,89.720,2457243.088000,0,,3654.47,0.40,0.49,,,,,204.1418754,-14.9478195,124.1560000,16.4000000
