# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu May 30 19:47:22 2024
#
# User preference: *
#
# COLUMN kepid:          KepID
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_eccen:      Eccentricity
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_ror:        Planet-Star Radius Ratio
# COLUMN koi_srho:       Fitted Stellar Density [g/cm**3]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_sma:        Orbit Semi-Major Axis [au]
# COLUMN koi_incl:       Inclination [deg]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_dor:        Planet-Star Distance over Star Radius
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_count:      Number of Planets
# COLUMN koi_num_transits: Number of Transits
# COLUMN koi_tce_plnt_num: TCE Planet Number
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_smet:       Stellar Metallicity [dex]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_smass:      Stellar Mass [Solar mass]
# COLUMN koi_sage:       Stellar Age [Gyr]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
kepid,kepler_name,koi_disposition,koi_period,koi_eccen,koi_impact,koi_duration,koi_depth,koi_ror,koi_srho,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_sage,ra,dec,koi_kepmag
6937529,,CANDIDATE,3.981670880,0,0.2076,3.60900,4.4700e+01,0.006188,0.68735,0.79,0.0522,88.81,1356.0,798.79,8.320000,10.30,2,,,6484.00,4.377,-0.0800,1.1730,1.1950,,288.163970,42.481079,14.144
9883606,Kepler-1598 b,CONFIRMED,4.341953120,0,0.1180,2.59800,7.3300e+01,0.007868,2.10125,0.94,0.0527,89.47,1236.0,552.70,12.790000,10.60,2,304,1,6164.00,4.378,-0.1200,1.0900,1.0320,,288.469090,46.783680,13.874
5860968,Kepler-1599 b,CONFIRMED,122.358116000,0,0.2550,10.76800,3.5280e+02,0.017273,0.78973,2.15,0.4823,89.83,407.0,6.46,85.500000,12.20,1,8,1,5998.00,4.324,-0.1200,1.1390,0.9980,,286.220890,41.151249,14.945
3645438,Kepler-1600 c,CONFIRMED,7.298142000,0,0.4110,3.02400,3.7050e+02,0.017565,1.80082,1.60,0.0689,88.63,786.0,90.04,17.180000,13.60,3,155,2,5119.00,4.508,0.1000,0.8340,0.8180,,291.399380,38.787750,15.825
8480582,Kepler-1702 b,CONFIRMED,18.501089800,0,0.7190,3.17900,4.2110e+02,0.020176,1.84660,1.62,0.1275,88.72,555.0,22.40,32.200000,14.70,1,74,1,5242.00,4.613,-0.2400,0.7340,0.8150,,284.972500,44.567551,15.789
5197233,,CANDIDATE,7.016016000,0,0.8900,3.80000,1.6900e+02,0.013829,0.12861,1.72,0.0753,82.64,1138.0,396.43,6.940000,6.30,1,153,1,6642.00,4.390,-0.3000,1.1360,1.1570,,294.635160,40.322128,14.404
10936786,,FALSE POSITIVE,0.569961046,0,0.3430,1.44600,4.4200e+01,0.006148,1.45289,1.04,0.0135,83.25,2743.0,13463.04,2.922000,18.90,1,1872,1,5814.00,4.066,-0.0600,1.5490,1.0190,,298.463410,48.321850,13.333
7119481,,CANDIDATE,42.068554000,0,0.0220,5.72300,1.8630e+02,0.012510,1.96417,1.32,0.2400,89.98,541.0,20.28,56.900000,9.80,3,23,2,6122.00,4.487,-0.1800,0.9640,1.0410,,292.316010,42.626251,14.718
6938264,,FALSE POSITIVE,1.121634781,0,0.4090,1.15500,7.1500e+01,0.007688,4.87072,0.60,0.0191,86.59,1225.0,529.90,6.870000,14.80,1,1191,1,4518.00,4.589,0.2200,0.7200,0.7350,,288.443050,42.456760,13.958
9899315,,FALSE POSITIVE,1.332569790,0,0.2070,3.29300,1.0420e+02,0.009388,0.32214,0.97,0.0239,86.20,1692.0,1943.76,3.115500,18.40,2,1010,1,6089.00,4.495,-0.1800,0.9500,1.0310,,295.199830,46.731731,15.377
9541089,,FALSE POSITIVE,0.536650896,0,1.1750,4.70200,2.7320e+02,0.191796,0.11213,18.45,0.0124,10.48,2163.0,5179.76,1.195000,117.80,1,1996,1,5819.00,4.494,-0.3200,0.8810,0.8840,,297.274480,46.117908,13.956
3650049,,FALSE POSITIVE,397.736990000,0,0.8830,11.76000,1.1315e+03,0.036350,0.32855,3.05,0.9466,89.64,211.0,0.47,140.100000,15.30,1,3,1,5313.00,4.521,-0.4400,0.7680,0.7140,,292.580870,38.709110,15.086
9641076,,FALSE POSITIVE,2.178186990,0,0.5530,2.68600,1.1580e+02,0.010141,0.59047,1.03,0.0312,84.00,1347.0,776.45,5.290000,15.40,1,617,1,5584.00,4.428,-0.1600,0.9320,0.8490,,288.049800,46.358330,15.123
8741470,,CANDIDATE,6.239683920,0,0.6790,0.66800,1.5590e+02,0.012425,74.86053,1.55,0.0654,89.27,1060.0,299.03,53.600000,9.00,1,215,1,5751.00,4.303,0.0000,1.1430,0.9560,,286.353390,44.961182,13.795
11125613,Kepler-1254 c,CONFIRMED,3.600828550,0,0.3950,1.93800,2.9630e+02,0.015617,3.43025,1.36,0.0422,88.30,927.0,174.45,13.300000,17.90,3,296,1,4838.00,4.524,0.1800,0.7960,0.7710,,285.173340,48.770039,15.311
10525049,Kepler-1948 b,CONFIRMED,15.571412100,0,0.3120,2.29400,1.7350e+02,0.011886,9.70376,0.72,0.1022,89.64,399.0,5.98,49.900000,13.00,1,82,1,3872.00,4.714,0.1200,0.5570,0.5850,,287.364040,47.785210,13.977
9896018,Kepler-1859 c,CONFIRMED,3.596450810,0,0.7810,2.66100,1.4960e+02,0.012319,0.44132,1.66,0.0473,83.31,1327.0,732.82,6.710000,16.20,3,335,2,5887.00,4.292,0.1600,1.2350,1.0900,,293.988710,46.718021,15.147
5095082,Kepler-1951 b,CONFIRMED,20.657944300,0,0.1880,8.79800,9.8200e+01,0.008937,0.24955,1.27,0.1435,89.39,728.0,66.27,17.790000,14.10,1,66,1,5468.00,4.171,0.1400,1.3060,0.9230,,290.499880,40.287689,14.216
12418891,,FALSE POSITIVE,0.760941405,0,0.2600,1.77300,1.8660e+02,0.012468,1.14102,1.18,0.0162,85.44,1817.0,2591.44,3.270000,15.20,1,1757,1,5629.00,4.553,0.0700,0.8700,0.9870,,296.471040,51.215221,15.855
3839294,,FALSE POSITIVE,137.665706000,0,0.0410,3.73200,5.3690e+02,0.020465,23.68565,15.41,0.6051,89.99,720.0,63.38,287.400000,11.70,1,9,1,4832.00,2.953,0.0400,6.8970,1.5530,,288.052920,38.937920,13.199
7698701,,FALSE POSITIVE,370.902370000,0,0.0566,10.55800,5.4580e+02,0.021312,2.81856,1.97,0.9892,89.95,238.0,0.76,273.700000,14.70,2,,,5835.00,4.554,-0.2400,0.8470,0.9350,,296.820070,43.388020,14.830
7698701,,FALSE POSITIVE,321.550870000,0,0.1608,5.86300,3.9700e+02,0.018217,13.67671,1.68,0.8994,89.95,250.0,0.92,421.000000,8.20,2,,,5835.00,4.554,-0.2400,0.8470,0.9350,,296.820070,43.388020,14.830
2830919,,FALSE POSITIVE,1.540389140,0,0.0430,1.68300,7.1800e+01,0.007768,2.81301,0.84,0.0256,89.65,1638.0,1701.30,7.070000,9.10,1,865,1,5974.00,4.422,-0.2600,0.9890,0.9440,,285.475340,38.099361,14.753
9588822,,FALSE POSITIVE,71.762363020,0,0.0520,29.43500,8.5919e+03,0.083736,0.03015,25.76,0.3784,89.85,665.0,46.35,20.171600,1134.30,2,20,1,5529.00,3.685,-0.0400,2.8170,1.4020,,292.134280,46.202419,12.045
2997459,,CANDIDATE,16.336886300,0,0.0660,3.59700,2.2590e+02,0.013517,3.06312,1.27,0.1186,89.89,642.0,40.22,35.090000,12.10,1,81,1,5410.00,4.490,-0.1000,0.8590,0.8340,,293.130980,38.159679,15.050
8330207,,CANDIDATE,1.636682620,0,1.2200,1.90700,9.2170e+02,0.254701,0.08429,103.99,0.0304,57.74,2562.0,10160.30,2.290000,12.90,1,164,1,5234.00,3.436,-0.3600,3.7390,1.3900,,300.924840,44.249680,16.494
5881813,,CANDIDATE,11.615625000,0,0.9770,2.23300,1.9120e+02,0.017915,0.21116,2.84,0.0981,85.11,905.0,158.69,11.460000,8.80,2,112,2,5332.00,4.083,0.1800,1.4530,0.9320,,293.527560,41.111439,15.162
11560897,Kepler-430 c,CONFIRMED,110.978266000,0,0.0740,11.31200,1.5020e+02,0.011132,0.66317,1.86,0.4808,89.94,463.0,10.84,75.600000,14.00,2,13,2,5883.00,4.149,0.2000,1.5290,1.2050,,292.808650,49.579441,13.848
10858737,,FALSE POSITIVE,0.952378454,0,0.9960,3.89200,4.3800e+01,0.009744,0.02408,1.46,0.0203,18.39,2528.0,9651.76,1.049000,17.40,1,1396,3,6963.00,4.250,-0.4000,1.3750,1.2330,,290.706510,48.226559,13.541
6752002,Kepler-1945 b,CONFIRMED,6.080037140,0,0.2540,1.30800,1.8400e+02,0.012218,21.56713,1.07,0.0597,89.58,808.0,100.72,34.800000,17.70,1,219,1,4991.00,4.513,0.0400,0.8040,0.7670,,281.898130,42.285870,13.473
7257966,Kepler-1946 b,CONFIRMED,3.035206175,0,0.9650,0.61820,6.9690e+02,0.037643,6.04095,3.59,0.0394,86.14,1143.0,403.53,14.330000,19.10,1,438,1,5505.00,4.503,-0.0400,0.8730,0.8870,,282.335630,42.845440,15.556
3644738,,FALSE POSITIVE,358.968440000,0,0.1510,21.71000,8.0780e+02,0.026105,0.30926,2.70,0.9972,89.93,263.0,1.13,128.200000,13.30,1,3,1,6117.00,4.496,-0.2200,0.9470,1.0250,,291.227600,38.771351,15.360
9406892,,FALSE POSITIVE,2.213164370,0,0.6720,3.87400,1.1610e+02,0.010455,0.15033,0.95,0.0300,78.56,1374.0,841.98,3.390000,27.90,1,608,1,5921.00,4.465,-0.9600,0.8300,0.7330,,292.969820,45.905579,14.400
9202434,,CANDIDATE,173.257837200,0,1.9038,2.02700,6.8700e+02,0.924361,3.88636,117.29,0.6528,89.38,376.0,4.73,183.400000,13.50,1,8,1,6392.00,4.399,0.0700,1.1620,1.2320,,283.725520,45.676849,14.201
8487645,,FALSE POSITIVE,0.530967987,0,0.0930,1.81200,2.6900e+01,0.004833,0.83578,1.08,0.0163,87.70,4196.0,73103.16,2.318000,24.10,1,2527,1,8473.00,4.123,0.2100,2.0520,2.0360,,288.850280,44.596939,12.717
10407482,Kepler-1577 b,CONFIRMED,6.305583870,0,0.6010,2.61900,1.9310e+02,0.013131,1.61163,2.52,0.0657,87.71,1125.0,378.90,15.020000,9.50,1,185,1,4934.00,3.927,0.2800,1.7560,0.9520,,292.955260,47.573101,15.056
5817613,,FALSE POSITIVE,4.205860800,0,0.4380,7.39000,1.8200e+02,0.012481,0.06991,1.14,0.0498,83.76,1012.0,248.04,4.030000,13.30,1,274,1,5590.00,4.560,-0.0600,0.8390,0.9340,,298.484250,41.069210,15.892
7901016,,CANDIDATE,41.675750900,0,0.2560,10.84800,1.4200e+02,0.010904,0.25759,2.10,0.2375,89.49,690.0,53.72,28.700000,22.60,1,33,1,5745.00,3.957,-0.1600,1.7630,1.0270,,295.133300,43.631432,13.340
5385410,,CANDIDATE,11.495895670,0,0.2950,2.25600,1.0830e+02,0.009650,7.60698,1.59,0.1037,89.55,1057.0,295.46,37.600000,13.20,2,118,1,6290.00,4.133,-0.1400,1.5060,1.1230,,297.581940,40.531300,13.582
9910942,,FALSE POSITIVE,8.480332600,0,0.5560,5.91800,3.5600e+01,0.005666,0.20489,1.35,0.0856,86.53,1390.0,882.07,9.200000,11.00,1,128,1,6245.00,3.826,-0.4400,2.1790,1.1600,,298.824950,46.713531,12.797
7749002,,CANDIDATE,0.609926502,0,0.2400,1.25290,1.3380e+02,0.010654,2.58243,1.12,0.0144,86.28,2141.0,4990.14,3.703000,15.30,1,2128,1,5936.00,4.501,0.0700,0.9650,1.0750,,290.391720,43.440338,15.682
10924340,,FALSE POSITIVE,0.750744255,0,1.1540,1.79210,1.7060e+02,0.166834,0.07076,17.07,0.0162,25.83,2074.0,4387.10,1.282000,50.40,1,1776,2,6187.00,4.499,-0.3200,0.9370,1.0110,,293.808840,48.365620,13.941
5371777,Kepler-1589 b,CONFIRMED,0.991659646,0,0.7650,2.21500,7.7300e+01,0.008786,0.26834,1.19,0.0205,71.48,2102.0,4614.18,2.407000,13.50,1,1078,1,6117.00,4.315,0.1400,1.2440,1.1700,,294.441800,40.571678,14.978
3848083,,CANDIDATE,8.479526600,0,0.1360,6.05200,1.6330e+02,0.011632,0.32646,1.18,0.0827,89.27,865.0,132.02,10.750000,8.00,1,135,1,5841.00,4.520,0.0700,0.9310,1.0470,,290.815890,38.970921,15.994
6359926,,CANDIDATE,49.474696600,0,0.4910,10.46000,2.9100e+02,0.015994,0.25661,1.62,0.2583,89.12,498.0,14.50,32.140000,17.20,1,28,1,5952.00,4.475,-0.2800,0.9280,0.9400,,290.395050,41.781570,14.955
6629993,,FALSE POSITIVE,118.609553000,0,0.9930,22.74000,3.8090e+02,0.033092,0.00203,2.86,0.4346,85.04,299.0,1.88,11.470000,13.10,1,11,1,5017.00,4.531,0.0200,0.7920,0.7760,,297.837130,42.079369,15.133
8324518,,CANDIDATE,1.628882670,0,0.1470,1.72000,1.3090e+02,0.010339,2.72339,0.92,0.0261,88.84,1327.0,733.67,7.260000,12.50,1,826,1,5398.00,4.571,-0.0200,0.8110,0.8960,,299.276580,44.291981,15.295
10427700,,FALSE POSITIVE,0.616386349,0,0.2260,0.81360,7.9400e+01,0.008252,9.31487,2.94,0.0162,87.73,3552.0,37463.63,5.720000,21.90,1,1728,1,5665.00,3.580,-0.2000,3.2660,1.4780,,299.419860,47.562832,12.985
3103473,,CANDIDATE,1.920062587,0,0.3870,1.43700,2.2680e+02,0.013851,4.51857,1.12,0.0283,87.69,1189.0,471.84,9.580000,12.60,1,702,1,5266.00,4.611,-0.2200,0.7410,0.8300,,287.840000,38.255489,15.686
11296045,,FALSE POSITIVE,88.913231390,,,2.92000,,,,,,,,,,,4,,,,,,,,,291.361880,49.021980,12.981
3124598,,FALSE POSITIVE,7.071623080,0,0.3310,2.58700,1.2300e+02,0.010321,3.00141,1.42,0.0723,89.05,1162.0,431.05,19.950000,16.90,1,190,1,6313.00,4.240,-0.3800,1.2590,1.0050,,293.292270,38.211800,13.722
6879171,Kepler-1947 b,CONFIRMED,6.963526990,0,0.0900,3.19200,6.8100e+01,0.007579,1.82834,1.40,0.0711,89.69,1298.0,669.78,16.730000,17.40,1,194,1,6040.00,3.978,-0.4400,1.6860,0.9840,,296.104060,42.342590,13.128
9897364,Kepler-1562 b,CONFIRMED,64.272908800,0,0.9080,12.13600,1.2139e+03,0.037950,0.03848,5.38,0.3308,87.44,554.0,22.31,20.330000,27.40,1,6,1,6341.00,4.278,-0.0400,1.2990,1.1650,,294.455690,46.743561,15.589
12505503,Kepler-1563 b,CONFIRMED,3.432737100,0,0.7030,4.00100,6.3200e+01,0.007773,0.17777,0.75,0.0442,81.58,1134.0,390.57,4.800000,15.30,1,396,1,5757.00,4.536,-0.0600,0.8810,0.9740,,288.573580,51.472752,13.583
3548639,,FALSE POSITIVE,13.845272600,0,0.5660,2.55500,9.3200e+01,0.009217,4.08115,2.34,0.1301,89.06,1276.0,626.93,34.600000,10.40,1,100,1,6845.00,3.890,-0.2000,2.3240,1.5290,,292.478880,38.657921,12.632
4390912,,FALSE POSITIVE,0.687506554,0,0.0850,1.44100,1.3030e+02,0.010109,2.05445,8.73,0.0147,88.69,4748.0,120304.40,3.716000,14.40,1,1680,1,4643.00,2.595,-0.1800,7.9060,0.8980,,297.333770,39.447590,12.467
7115925,,FALSE POSITIVE,0.566801617,0,0.5650,2.75000,2.4900e+01,0.004748,0.20292,0.88,0.0143,68.05,3018.0,19598.53,1.510000,26.40,1,2374,1,6287.00,4.064,0.0000,1.6930,1.2110,,291.213380,42.625599,12.528
5785279,,CANDIDATE,0.909127736,0,0.0980,1.43100,9.8700e+01,0.008986,2.70790,0.98,0.0177,88.86,1818.0,2566.87,4.910000,13.90,1,1463,1,5486.00,4.389,0.0600,0.9960,0.8850,,290.012450,41.089989,15.195
7429287,,FALSE POSITIVE,371.633270000,0,0.8185,14.92000,1.0700e+02,0.010556,0.19650,1.83,1.0420,89.38,316.0,2.36,112.800000,15.20,4,,,5802.00,4.073,-0.2000,1.5900,1.0800,,286.395840,43.075821,11.443
10526887,Kepler-1578 b,CONFIRMED,1.450889836,0,0.3330,1.75300,1.3570e+02,0.010797,2.00730,1.21,0.0252,86.85,1700.0,1970.75,6.070000,15.70,1,919,1,6046.00,4.423,-0.1400,1.0230,1.0110,,288.302000,47.775551,15.369
11125613,Kepler-1254 d,CONFIRMED,5.727160670,0,0.4470,2.23000,3.1090e+02,0.016114,3.31866,1.40,0.0575,88.57,794.0,93.96,17.920000,16.00,3,171,3,4838.00,4.524,0.1800,0.7960,0.7710,,285.173340,48.770039,15.311
3545583,,FALSE POSITIVE,407.594150000,0,0.0274,7.30000,4.6240e+02,0.019805,9.35067,2.11,1.0289,89.95,266.0,1.18,434.660000,7.70,1,,,6198.00,4.402,-0.6800,0.9740,0.8720,,291.691040,38.614990,14.854
9896018,,CANDIDATE,10.301485080,0,0.4450,3.90300,1.6270e+02,0.011853,1.10023,1.60,0.0954,88.61,934.0,180.14,18.340000,12.60,3,112,3,5887.00,4.292,0.1600,1.2350,1.0900,,293.988710,46.718021,15.147
12456063,,CANDIDATE,17.800781500,0,0.9280,6.54700,4.4500e+01,0.007451,0.03307,1.02,0.1423,83.51,816.0,105.04,8.210000,14.20,1,74,1,6240.00,4.326,0.1400,1.2520,1.2140,,289.011780,51.376019,12.018
8374741,,FALSE POSITIVE,358.101884000,0,0.5804,6.39300,1.1400e+02,0.010135,6.53276,0.95,0.9525,89.95,242.0,0.81,354.000000,12.80,1,,,5786.00,4.526,-0.2800,0.8560,0.8980,,295.075070,44.382992,11.678
5096053,,CANDIDATE,1.717859841,0,0.3500,0.90800,6.6300e+01,0.007668,16.40314,1.45,0.0309,88.53,2212.0,5645.85,13.680000,9.50,1,782,1,6694.00,4.084,-0.2200,1.7320,1.3330,,290.813660,40.254875,13.228
11296045,,FALSE POSITIVE,46.077150100,,,3.03000,,,,,,,,,,,4,,,,,,,,,291.361880,49.021980,12.981
11296045,,FALSE POSITIVE,42.624233290,,,1.47000,,,,,,,,,,,4,,,,,,,,,291.361880,49.021980,12.981
3247503,,FALSE POSITIVE,0.447861451,0,0.4270,0.85410,2.6540e+02,0.015358,4.98597,1.42,0.0112,83.47,2263.0,6221.08,3.750000,20.30,1,1194,1,5901.00,4.553,-0.3000,0.8480,0.9380,,294.484990,38.352859,15.497
5802637,,CANDIDATE,7.342246700,0,0.2530,2.02900,3.6680e+02,0.017463,7.10408,1.60,0.0724,89.47,837.0,115.93,27.250000,11.80,1,118,1,5573.00,4.562,-0.0400,0.8390,0.9390,,295.211270,41.086971,15.486
5531694,,CANDIDATE,8.113468100,0,0.4540,4.96100,4.0500e+01,0.005948,0.40808,0.92,0.0780,87.69,1127.0,381.27,11.240000,10.50,2,150,2,6011.00,4.123,-0.3000,1.4090,0.9630,,291.195070,40.702702,13.550
8733898,Kepler-446 c,CONFIRMED,3.036208739,0,0.1110,0.93240,1.8205e+03,0.039143,34.87047,1.40,0.0283,89.75,520.0,17.31,25.710000,26.00,3,154,2,3464.00,4.923,-0.1400,0.3280,0.3280,,282.250210,44.921108,16.257
9828127,Kepler-1564 b,CONFIRMED,18.054146900,0,0.1750,4.58700,2.8310e+02,0.015187,1.57821,1.51,0.1327,89.67,635.0,38.57,30.070000,19.30,2,72,1,5505.00,4.501,0.1600,0.9090,0.9550,,290.586120,46.642689,15.004
7107802,,CANDIDATE,5.467551400,0,0.2700,3.28300,8.7200e+01,0.008485,1.19950,1.07,0.0595,88.75,1078.0,319.36,12.380000,10.40,2,236,2,5557.00,4.288,0.1400,1.1510,0.9360,,288.588350,42.605659,14.746
4281068,,FALSE POSITIVE,1.015304740,0,1.2450,8.76220,1.6445e+04,0.411901,0.05554,64.77,0.0214,30.61,2324.0,6918.45,1.446500,1823.00,1,1060,1,6428.00,4.226,0.0800,1.4400,1.2730,,295.885680,39.315990,13.647
9092496,,FALSE POSITIVE,94.180473000,0,0.9550,7.34500,1.1044e+03,0.038195,0.13495,4.17,0.4170,88.63,478.0,12.34,39.800000,15.60,1,15,1,6997.00,4.475,-0.5000,1.0000,1.1550,,293.201390,45.454399,14.848
5644412,Kepler-1565 b,CONFIRMED,1.538185321,0,0.7000,1.68300,2.7720e+02,0.016308,1.13128,1.29,0.0241,82.28,1234.0,547.92,5.210000,15.20,1,740,1,5107.00,4.615,-0.2000,0.7230,0.7940,,297.952970,40.806808,15.329
9959545,,FALSE POSITIVE,1.332567643,0,0.6420,4.28400,5.6700e+01,0.007244,0.08586,0.62,0.0226,71.31,1482.0,1143.87,2.005000,24.00,1,1006,1,5687.00,4.582,-0.3400,0.7900,0.8820,,295.220890,46.823879,14.150
9641144,,FALSE POSITIVE,1.089076495,0,0.5970,2.27400,4.3700e+01,0.006327,0.45747,0.75,0.0214,78.76,2016.0,3923.24,3.060000,15.30,1,1227,1,6444.00,4.416,-0.2600,1.0790,1.1070,,288.090090,46.322948,13.938
8572168,,FALSE POSITIVE,1.662710314,0,0.5770,1.83000,8.5900e+01,0.008824,1.33062,2.16,0.0298,84.29,2307.0,6700.60,5.790000,23.80,1,788,1,6028.00,3.842,-0.0600,2.2440,1.2760,,296.205780,44.660446,13.970
4472143,,FALSE POSITIVE,472.071079000,0,0.3880,5.75900,2.5260e+02,0.014666,17.18439,2.01,1.2977,89.96,268.0,1.22,587.000000,6.40,1,3,1,6186.00,4.358,0.5600,1.2530,1.3050,,293.725280,39.511971,14.002
12509829,,CANDIDATE,0.888478095,0,0.4520,1.53120,3.4040e+02,0.017170,1.65071,1.51,0.0174,83.67,1665.0,1825.96,4.100000,24.60,1,1505,1,5553.00,4.577,-0.1600,0.8060,0.9030,,291.061680,51.404781,15.850
7368137,,FALSE POSITIVE,2.182420020,0,0.7210,4.10300,6.9700e+01,0.008207,0.10519,0.70,0.0314,76.00,1283.0,638.12,2.980000,13.80,1,618,1,5808.00,4.583,-0.4600,0.7860,0.8710,,293.423610,42.917641,14.897
9027841,,FALSE POSITIVE,0.503999678,0,0.9620,0.54210,9.7560e+02,0.047859,2.24957,2.97,0.0103,72.01,1605.0,1566.41,3.110000,96.80,1,2652,1,4898.00,4.686,-1.1600,0.5680,0.5700,,293.952210,45.318260,15.498
8953414,,FALSE POSITIVE,2.665885440,0,0.2760,5.00400,1.6700e+02,0.011586,0.17170,0.98,0.0341,86.06,1041.0,278.03,4.011000,17.20,1,377,1,4965.00,4.536,-0.0600,0.7710,0.7440,,291.985720,45.211441,15.382
2576962,,CANDIDATE,309.255810000,0,0.2875,10.72000,4.2140e+02,0.018899,1.97511,2.18,0.9158,89.95,287.0,1.61,215.300000,9.90,1,,,6060.00,4.419,0.0000,1.0570,1.0670,,291.700500,37.843731,14.205
10140274,,CANDIDATE,2.442323990,0,0.3030,1.92100,2.2900e+02,0.013601,2.64797,1.10,0.0319,88.15,1029.0,264.82,9.420000,14.10,1,543,1,4849.00,4.561,-0.0800,0.7380,0.7230,,291.518190,47.139301,15.849
10730070,Kepler-1590 b,CONFIRMED,7.617581980,0,0.2340,3.54500,8.5400e+01,0.008523,1.36446,1.00,0.0772,89.17,1020.0,255.32,16.120000,13.40,1,176,1,6202.00,4.401,-0.1200,1.0720,1.0500,,291.407810,48.017891,14.110
4458109,,FALSE POSITIVE,41.477908000,0,0.5122,10.45000,2.9900e+01,0.005186,0.19847,1.09,0.2491,88.81,849.0,122.73,26.200000,9.60,1,,,6935.00,3.950,-0.6200,1.9180,1.1970,,289.756260,39.576450,10.830
8345384,,CANDIDATE,42.100335100,0,0.8800,1.08340,2.1400e+02,0.015845,36.55247,1.42,0.2298,89.67,466.0,11.17,150.700000,13.90,1,33,1,5595.00,4.570,-0.1400,0.8200,0.9170,,282.128880,44.303162,11.965
2831055,Kepler-1601 b,CONFIRMED,2.209231190,0,0.1100,2.39200,5.9800e+01,0.007076,1.38035,0.84,0.0336,89.11,1507.0,1217.79,7.088000,14.30,1,602,1,5991.00,4.375,-0.0200,1.0920,1.0320,,285.512940,38.079739,13.764
11044826,,FALSE POSITIVE,260.548320000,0,0.3780,15.52000,1.6160e+02,0.011863,0.48651,1.35,0.8213,89.95,318.0,2.43,120.400000,10.20,1,,,6412.00,4.440,-0.3000,1.0400,1.0840,,298.003570,48.564240,13.533
6681687,,FALSE POSITIVE,370.476780000,0,0.5386,15.69000,6.5620e+02,0.024216,0.53445,2.37,1.0036,89.95,252.0,0.96,157.100000,11.80,1,,,6050.00,4.525,-0.3000,0.8960,0.9790,,288.797030,42.168900,15.359
7703882,Kepler-1954 b,CONFIRMED,5.883502510,0,0.3620,2.55600,2.1770e+02,0.013655,2.52639,1.27,0.0625,88.75,949.0,192.09,16.660000,11.90,1,227,1,5840.00,4.553,-0.2400,0.8490,0.9420,,298.002930,43.354610,15.741
8179190,,FALSE POSITIVE,0.662457501,0,1.0240,1.52700,6.4100e+01,0.035206,0.06425,8.30,0.0160,26.28,3295.0,27795.08,1.142000,13.50,1,1235,2,6425.00,3.862,-0.3400,2.1600,1.2370,,296.247800,44.076790,12.721
9777724,,FALSE POSITIVE,1.332584580,0,0.4220,3.22200,1.2700e+02,0.010548,0.28193,1.25,0.0247,81.85,1868.0,2873.72,2.980000,14.40,1,851,1,6384.00,4.419,-0.1600,1.0860,1.1290,,294.700500,46.573132,15.865
9072639,,CANDIDATE,1.182862515,0,0.2840,2.92800,2.2300e+01,0.004368,0.37950,1.26,0.0237,84.63,2800.0,14544.87,3.039000,16.50,1,1132,1,6017.00,3.699,-0.3800,2.6390,1.2690,,283.852910,45.485260,12.638
5340878,Kepler-1566 b,CONFIRMED,0.539915033,0,0.2910,1.14660,9.7000e+01,0.008937,2.85988,0.82,0.0121,85.27,1871.0,2901.68,3.532000,17.60,1,1914,1,5102.00,4.502,0.1000,0.8370,0.8110,,283.587620,40.574928,14.311
10273903,,FALSE POSITIVE,372.543530000,0,1.7826,21.83000,1.1060e+03,0.812072,0.01042,74.14,0.9858,87.66,226.0,0.62,42.400000,11.90,1,,,5561.00,4.557,-0.0600,0.8360,0.9190,,291.796660,47.385929,15.662
7450747,Kepler-1949 b,CONFIRMED,2.208296370,0,0.2050,2.84100,8.7900e+01,0.008594,0.79495,1.36,0.0352,88.00,1709.0,2016.25,5.900000,12.00,1,605,1,6028.00,4.189,0.1400,1.4540,1.1940,,293.542300,43.026100,15.201
7826620,Kepler-1579 b,CONFIRMED,0.849906734,0,0.6400,1.14100,1.2430e+02,0.010761,2.42054,0.59,0.0140,81.86,1139.0,396.64,4.520000,12.00,1,1578,1,4296.00,4.733,-1.0000,0.5050,0.5030,,293.288020,43.514992,15.220
8890924,Kepler-1993 b,CONFIRMED,26.656573700,0,0.6860,4.95400,1.6340e+02,0.012413,0.76375,4.15,0.1943,88.72,903.0,157.45,30.600000,18.80,2,53,1,5159.00,3.604,-0.0400,3.0620,1.3730,,293.796840,45.160728,13.263
