# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Jun  6 20:27:19 2024
#
# User preference: *
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_sma:        Orbit Semi-Major Axis [au]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_smet:       Stellar Metallicity [dex]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_smass:      Stellar Mass [Solar mass]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
kepid,kepoi_name,kepler_name,koi_disposition,koi_period,koi_duration,koi_prad,koi_sma,koi_teq,koi_insol,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_kepmag
3124598,K04187.01,,FALSE POSITIVE,7.071623080,2.58700,1.42,0.0723,1162.0,431.05,6313.00,4.240,-0.3800,1.2590,1.0050,13.722
6879171,K04188.01,Kepler-1947 b,CONFIRMED,6.963526990,3.19200,1.40,0.0711,1298.0,669.78,6040.00,3.978,-0.4400,1.6860,0.9840,13.128
9897364,K04189.01,Kepler-1562 b,CONFIRMED,64.272908800,12.13600,5.38,0.3308,554.0,22.31,6341.00,4.278,-0.0400,1.2990,1.1650,15.589
12505503,K04190.01,Kepler-1563 b,CONFIRMED,3.432737100,4.00100,0.75,0.0442,1134.0,390.57,5757.00,4.536,-0.0600,0.8810,0.9740,13.583
3548639,K04191.01,,FALSE POSITIVE,13.845272600,2.55500,2.34,0.1301,1276.0,626.93,6845.00,3.890,-0.2000,2.3240,1.5290,12.632
4390912,K07695.01,,FALSE POSITIVE,0.687506554,1.44100,8.73,0.0147,4748.0,120304.40,4643.00,2.595,-0.1800,7.9060,0.8980,12.467
7115925,K04258.01,,FALSE POSITIVE,0.566801617,2.75000,0.88,0.0143,3018.0,19598.53,6287.00,4.064,0.0000,1.6930,1.2110,12.528
5785279,K04259.01,,CANDIDATE,0.909127736,1.43100,0.98,0.0177,1818.0,2566.87,5486.00,4.389,0.0600,0.9960,0.8850,15.195
7429287,K04260.01,,FALSE POSITIVE,371.633270000,14.92000,1.83,1.0420,316.0,2.36,5802.00,4.073,-0.2000,1.5900,1.0800,11.443
10526887,K04261.01,Kepler-1578 b,CONFIRMED,1.450889836,1.75300,1.21,0.0252,1700.0,1970.75,6046.00,4.423,-0.1400,1.0230,1.0110,15.369
11125613,K02485.03,Kepler-1254 d,CONFIRMED,5.727160670,2.23000,1.40,0.0575,794.0,93.96,4838.00,4.524,0.1800,0.7960,0.7710,15.311
3545583,K04328.01,,FALSE POSITIVE,407.594150000,7.30000,2.11,1.0289,266.0,1.18,6198.00,4.402,-0.6800,0.9740,0.8720,14.854
9896018,K02579.03,,CANDIDATE,10.301485080,3.90300,1.60,0.0954,934.0,180.14,5887.00,4.292,0.1600,1.2350,1.0900,15.147
12456063,K04329.01,,CANDIDATE,17.800781500,6.54700,1.02,0.1423,816.0,105.04,6240.00,4.326,0.1400,1.2520,1.2140,12.018
8374741,K04330.01,,FALSE POSITIVE,358.101884000,6.39300,0.95,0.9525,242.0,0.81,5786.00,4.526,-0.2800,0.8560,0.8980,11.678
5096053,K04331.01,,CANDIDATE,1.717859841,0.90800,1.45,0.0309,2212.0,5645.85,6694.00,4.084,-0.2200,1.7320,1.3330,13.228
11296045,K04396.02,,FALSE POSITIVE,46.077150100,3.03000,,,,,,,,,,12.981
11296045,K04396.03,,FALSE POSITIVE,42.624233290,1.47000,,,,,,,,,,12.981
3247503,K04397.01,,FALSE POSITIVE,0.447861451,0.85410,1.42,0.0112,2263.0,6221.08,5901.00,4.553,-0.3000,0.8480,0.9380,15.497
5802637,K04398.01,,CANDIDATE,7.342246700,2.02900,1.60,0.0724,837.0,115.93,5573.00,4.562,-0.0400,0.8390,0.9390,15.486
5531694,K00647.02,,CANDIDATE,8.113468100,4.96100,0.92,0.0780,1127.0,381.27,6011.00,4.123,-0.3000,1.4090,0.9630,13.550
8733898,K02842.03,Kepler-446 c,CONFIRMED,3.036208739,0.93240,1.40,0.0283,520.0,17.31,3464.00,4.923,-0.1400,0.3280,0.3280,16.257
9828127,K04192.01,Kepler-1564 b,CONFIRMED,18.054146900,4.58700,1.51,0.1327,635.0,38.57,5505.00,4.501,0.1600,0.9090,0.9550,15.004
7107802,K02420.02,,CANDIDATE,5.467551400,3.28300,1.07,0.0595,1078.0,319.36,5557.00,4.288,0.1400,1.1510,0.9360,14.746
4281068,K07689.01,,FALSE POSITIVE,1.015304740,8.76220,64.77,0.0214,2324.0,6918.45,6428.00,4.226,0.0800,1.4400,1.2730,13.647
9092496,K04193.01,,FALSE POSITIVE,94.180473000,7.34500,4.17,0.4170,478.0,12.34,6997.00,4.475,-0.5000,1.0000,1.1550,14.848
5644412,K04194.01,Kepler-1565 b,CONFIRMED,1.538185321,1.68300,1.29,0.0241,1234.0,547.92,5107.00,4.615,-0.2000,0.7230,0.7940,15.329
9959545,K04195.01,,FALSE POSITIVE,1.332567643,4.28400,0.62,0.0226,1482.0,1143.87,5687.00,4.582,-0.3400,0.7900,0.8820,14.150
9641144,K04262.01,,FALSE POSITIVE,1.089076495,2.27400,0.75,0.0214,2016.0,3923.24,6444.00,4.416,-0.2600,1.0790,1.1070,13.938
8572168,K04263.01,,FALSE POSITIVE,1.662710314,1.83000,2.16,0.0298,2307.0,6700.60,6028.00,3.842,-0.0600,2.2440,1.2760,13.970
4472143,K07696.01,,FALSE POSITIVE,472.071079000,5.75900,2.01,1.2977,268.0,1.22,6186.00,4.358,0.5600,1.2530,1.3050,14.002
12509829,K04264.01,,CANDIDATE,0.888478095,1.53120,1.51,0.0174,1665.0,1825.96,5553.00,4.577,-0.1600,0.8060,0.9030,15.850
7368137,K04265.01,,FALSE POSITIVE,2.182420020,4.10300,0.70,0.0314,1283.0,638.12,5808.00,4.583,-0.4600,0.7860,0.8710,14.897
9027841,K04266.01,,FALSE POSITIVE,0.503999678,0.54210,2.97,0.0103,1605.0,1566.41,4898.00,4.686,-1.1600,0.5680,0.5700,15.498
8953414,K04332.01,,FALSE POSITIVE,2.665885440,5.00400,0.98,0.0341,1041.0,278.03,4965.00,4.536,-0.0600,0.7710,0.7440,15.382
2576962,K04333.01,,CANDIDATE,309.255810000,10.72000,2.18,0.9158,287.0,1.61,6060.00,4.419,0.0000,1.0570,1.0670,14.205
10140274,K04334.01,,CANDIDATE,2.442323990,1.92100,1.10,0.0319,1029.0,264.82,4849.00,4.561,-0.0800,0.7380,0.7230,15.849
10730070,K04335.01,Kepler-1590 b,CONFIRMED,7.617581980,3.54500,1.00,0.0772,1020.0,255.32,6202.00,4.401,-0.1200,1.0720,1.0500,14.110
4458109,K04336.01,,FALSE POSITIVE,41.477908000,10.45000,1.09,0.2491,849.0,122.73,6935.00,3.950,-0.6200,1.9180,1.1970,10.830
8345384,K04399.01,,CANDIDATE,42.100335100,1.08340,1.42,0.2298,466.0,11.17,5595.00,4.570,-0.1400,0.8200,0.9170,11.965
2831055,K04400.01,Kepler-1601 b,CONFIRMED,2.209231190,2.39200,0.84,0.0336,1507.0,1217.79,5991.00,4.375,-0.0200,1.0920,1.0320,13.764
11044826,K04401.01,,FALSE POSITIVE,260.548320000,15.52000,1.35,0.8213,318.0,2.43,6412.00,4.440,-0.3000,1.0400,1.0840,13.533
6681687,K04402.01,,FALSE POSITIVE,370.476780000,15.69000,2.37,1.0036,252.0,0.96,6050.00,4.525,-0.3000,0.8960,0.9790,15.359
7703882,K04403.01,Kepler-1954 b,CONFIRMED,5.883502510,2.55600,1.27,0.0625,949.0,192.09,5840.00,4.553,-0.2400,0.8490,0.9420,15.741
8179190,K04196.01,,FALSE POSITIVE,0.662457501,1.52700,8.30,0.0160,3295.0,27795.08,6425.00,3.862,-0.3400,2.1600,1.2370,12.721
9777724,K04197.01,,FALSE POSITIVE,1.332584580,3.22200,1.25,0.0247,1868.0,2873.72,6384.00,4.419,-0.1600,1.0860,1.1290,15.865
9072639,K04198.01,,CANDIDATE,1.182862515,2.92800,1.26,0.0237,2800.0,14544.87,6017.00,3.699,-0.3800,2.6390,1.2690,12.638
5340878,K04199.01,Kepler-1566 b,CONFIRMED,0.539915033,1.14660,0.82,0.0121,1871.0,2901.68,5102.00,4.502,0.1000,0.8370,0.8110,14.311
10273903,K04200.01,,FALSE POSITIVE,372.543530000,21.83000,74.14,0.9858,226.0,0.62,5561.00,4.557,-0.0600,0.8360,0.9190,15.662
7450747,K04267.01,Kepler-1949 b,CONFIRMED,2.208296370,2.84100,1.36,0.0352,1709.0,2016.25,6028.00,4.189,0.1400,1.4540,1.1940,15.201
7826620,K04268.01,Kepler-1579 b,CONFIRMED,0.849906734,1.14100,0.59,0.0140,1139.0,396.64,4296.00,4.733,-1.0000,0.5050,0.5030,15.220
8890924,K04269.01,Kepler-1993 b,CONFIRMED,26.656573700,4.95400,4.15,0.1943,903.0,157.45,5159.00,3.604,-0.0400,3.0620,1.3730,13.263
8890924,K04269.02,,CANDIDATE,4.440854100,8.08300,1.74,0.0588,1642.0,1719.20,5159.00,3.604,-0.0400,3.0620,1.3730,13.263
8483241,K04270.01,,FALSE POSITIVE,373.722570000,14.21000,67.13,1.0309,262.0,1.11,6004.00,4.450,-0.0200,1.0080,1.0430,14.808
8573193,K04337.01,Kepler-1591 b,CONFIRMED,8.185048590,4.67300,0.93,0.0794,892.0,149.41,5984.00,4.521,-0.2000,0.9060,0.9930,14.686
9240664,K04338.01,,FALSE POSITIVE,10.784385130,1.40800,75.04,0.1089,1397.0,900.70,5575.00,3.516,-0.3800,3.5150,1.4800,13.638
7673841,K02585.02,Kepler-392 c,CONFIRMED,10.423173430,2.34100,1.07,0.0905,901.0,155.70,5767.00,4.287,-0.1400,1.1350,0.9100,13.455
7281411,K04339.01,,FALSE POSITIVE,0.566804221,4.63900,0.85,0.0115,1737.0,2149.42,5277.00,4.625,-1.0000,0.6400,0.6280,15.776
6528141,K04340.01,,FALSE POSITIVE,2.022658000,3.34300,1.15,0.0318,1482.0,1139.10,6091.00,4.487,-0.1400,0.9670,1.0450,15.572
8106112,K04404.01,,FALSE POSITIVE,316.577470000,14.64000,1.47,0.9079,255.0,1.01,5822.00,4.529,-0.0600,0.8980,0.9940,15.246
4054784,K07679.01,,CANDIDATE,1.867994300,1.08700,0.70,0.0286,1291.0,658.77,5487.00,4.568,-0.0800,0.8150,0.8990,14.185
10745365,K04405.01,,CANDIDATE,8.917286300,4.46800,1.39,0.0853,931.0,177.84,6210.00,4.467,-0.2400,0.9860,1.0350,14.671
5563937,K04406.01,,FALSE POSITIVE,0.519437968,2.12900,20.48,0.0130,2402.0,7822.62,6181.00,4.464,-0.1400,1.0060,1.0740,15.421
8396660,K04407.01,,CANDIDATE,1.338070750,1.42500,0.60,0.0257,2008.0,3844.97,6355.00,4.299,0.1600,1.3190,1.2690,11.179
10736179,K04408.01,,FALSE POSITIVE,1.105095798,2.62400,0.89,0.0197,1445.0,1025.90,5296.00,4.604,-0.2000,0.7520,0.8350,15.815
6119921,K04201.01,,FALSE POSITIVE,245.019020000,8.56000,1.98,0.7796,310.0,2.17,6167.00,4.451,-0.1400,1.0100,1.0460,14.881
5084171,K04202.01,Kepler-1567 b,CONFIRMED,153.979362000,9.02800,2.53,0.5520,330.0,2.82,5858.00,4.502,-0.2000,0.9030,0.9440,15.672
4141587,K07684.01,,FALSE POSITIVE,10.223978700,1.81400,24.43,0.1279,2364.0,7383.41,4673.00,2.412,0.2100,16.8230,2.6660,13.188
11968463,K02433.03,Kepler-385 d,CONFIRMED,56.414831400,8.07500,2.90,0.3024,535.0,19.37,6325.00,4.409,-0.0400,1.1120,1.1570,15.212
3834317,K04203.01,,FALSE POSITIVE,2.180790980,12.13000,3.29,0.0405,2767.0,13876.96,6911.00,3.661,-0.1200,3.3390,1.8650,10.008
10593535,K04204.01,Kepler-1568 b,CONFIRMED,20.925408300,6.78300,1.26,0.1499,729.0,66.95,5821.00,4.283,0.1000,1.2100,1.0250,13.966
5959719,K02498.02,Kepler-390 c,CONFIRMED,13.060039900,2.85100,0.80,0.1006,630.0,37.30,5168.00,4.566,-0.1200,0.7690,0.7930,13.942
5992210,K04271.01,,FALSE POSITIVE,0.641069613,1.03300,0.86,0.0143,2196.0,5512.38,6077.00,4.451,-0.3400,0.9610,0.9530,14.098
4284980,K07690.01,,FALSE POSITIVE,2.243041500,3.63000,0.89,0.0334,1344.0,770.18,5897.00,4.531,-0.1600,0.8910,0.9830,15.596
9302543,K04272.01,,FALSE POSITIVE,1.214751680,6.93000,5.50,0.0265,3302.0,28091.85,6732.00,3.632,-0.1400,3.2760,1.6760,11.464
9716028,K04273.01,,CANDIDATE,17.373182100,3.36000,1.31,0.1410,901.0,155.73,6180.00,4.155,0.0700,1.5400,1.2370,12.677
6223324,K04274.01,,CANDIDATE,1.975074240,2.61000,1.08,0.0311,1477.0,1122.82,6065.00,4.495,-0.1800,0.9470,1.0220,15.276
9701962,K04617.01,Kepler-1617 b,CONFIRMED,27.478465900,7.50000,1.52,0.1810,736.0,69.30,5432.00,3.993,0.2100,1.7070,1.0460,13.630
6685646,K04618.01,,FALSE POSITIVE,244.866620000,10.56000,1.46,0.7506,273.0,1.31,5821.00,4.554,-0.2200,0.8480,0.9370,14.462
4574319,K07697.01,,FALSE POSITIVE,1.306272140,5.14400,0.87,0.0230,1490.0,1161.23,5513.00,4.543,0.0800,0.8620,0.9480,15.762
7741837,K04619.01,,FALSE POSITIVE,62.366706000,4.32000,1.88,0.3457,698.0,56.09,6749.00,4.031,-0.1400,1.9000,1.4190,11.208
11137065,K04620.01,,FALSE POSITIVE,0.933732791,3.05600,0.90,0.0173,1773.0,2344.56,5496.00,4.405,-0.2200,0.9270,0.7980,14.812
11093335,K04621.01,,FALSE POSITIVE,53.106597000,2.91400,2.20,0.3212,860.0,129.19,7217.00,3.893,-0.3400,2.3430,1.5620,11.159
9394768,K04690.01,,FALSE POSITIVE,360.154170000,12.80600,2.99,1.0423,270.0,1.25,6065.00,4.452,0.2100,1.0610,1.1630,15.435
9773980,K04691.01,,CANDIDATE,3.387916500,1.81800,1.09,0.0442,1336.0,750.60,5702.00,4.247,0.1400,1.2450,0.9970,14.491
10972902,K04692.01,,FALSE POSITIVE,1.428568150,2.13200,0.64,0.0239,1547.0,1352.91,5979.00,4.557,-0.5200,0.8220,0.8880,14.766
3832474,K00806.04,,FALSE POSITIVE,381.850599000,4.77200,3.59,1.0260,222.0,0.58,5485.00,4.556,0.2100,0.8670,0.9860,15.403
12004971,K03194.01,,FALSE POSITIVE,10.813154170,1.27500,1.46,0.1059,1045.0,281.84,6380.00,4.240,0.3400,1.4600,1.3510,11.487
3644602,K04479.01,,FALSE POSITIVE,359.083680000,15.67000,29.15,0.9846,268.0,1.23,6256.00,4.493,-0.4400,0.9320,0.9860,15.145
10467714,K04480.01,,CANDIDATE,58.748862900,3.19100,1.75,0.2696,425.0,7.70,5574.00,4.505,-0.5000,0.8050,0.7560,14.122
11912941,K04481.01,,FALSE POSITIVE,3.747843740,3.65800,1.08,0.0483,1226.0,534.57,6122.00,4.471,-0.1000,0.9960,1.0700,15.130
4141593,K07685.01,,CANDIDATE,64.740274000,15.08200,1.35,0.3077,518.0,16.96,5999.00,4.263,-0.3200,1.1770,0.9260,13.219
7778427,K04482.01,,CANDIDATE,5.382992840,3.33600,0.78,0.0627,1253.0,582.98,6256.00,4.270,-0.0200,1.2930,1.1350,12.642
6525106,K04483.01,,FALSE POSITIVE,1.710281170,2.61000,0.91,0.0275,1454.0,1055.42,5910.00,4.550,-0.2800,0.8550,0.9450,15.422
6523058,K04549.01,,CANDIDATE,2.048158200,1.89900,1.16,0.0311,1346.0,773.92,5799.00,4.548,-0.1600,0.8600,0.9550,15.980
5977470,K04550.01,Kepler-1653 b,CONFIRMED,140.251943000,6.57600,1.84,0.4836,271.0,1.28,4821.00,4.529,0.1600,0.7880,0.7650,15.429
11769689,K04551.01,,CANDIDATE,14.717934200,5.84400,1.25,0.1200,784.0,89.30,6102.00,4.449,-0.0600,1.0180,1.0580,14.654
4355503,K07691.01,,FALSE POSITIVE,0.570828503,0.91500,0.54,0.0100,986.0,222.55,3585.00,4.868,-0.2000,0.3880,0.4060,15.068
6119923,K04552.01,,FALSE POSITIVE,134.466500000,5.27000,2.48,0.4696,280.0,1.45,4891.00,4.524,0.1000,0.7910,0.7640,15.126
6126076,K04553.01,,FALSE POSITIVE,0.909314811,2.20530,0.99,0.0190,2503.0,9311.68,6508.00,4.163,-0.3000,1.4470,1.1110,12.730
11284772,K04622.01,Kepler-441 b,CONFIRMED,207.247850000,6.15900,1.56,0.5697,189.0,0.30,4339.00,4.711,-0.5800,0.5530,0.5730,15.142
9209183,K04623.01,,FALSE POSITIVE,186.553470000,13.57000,1.86,0.6458,341.0,3.18,6187.00,4.446,-0.2000,1.0060,1.0260,14.905
6153407,K03179.01,Kepler-1911 b,CONFIRMED,5.990782210,1.69900,1.03,0.0636,987.0,223.93,5721.00,4.442,0.0000,0.9720,0.9540,10.884
5955621,K04624.01,,FALSE POSITIVE,14.080185200,3.40200,1.04,0.1193,798.0,95.62,5984.00,4.421,0.2400,1.0890,1.1420,12.966
11519187,K04625.01,Kepler-1964 b,CONFIRMED,2.440839436,0.96800,21.29,0.0322,986.0,223.80,4803.00,4.623,-0.0800,0.6980,0.7520,15.877
8417078,K04693.01,Kepler-1619 b,CONFIRMED,23.622357100,6.85200,1.07,0.1611,797.0,95.35,6144.00,4.149,-0.3000,1.3930,0.9990,13.341
9457948,K04694.01,,CANDIDATE,19.252765200,4.86200,1.24,0.1454,740.0,71.04,6258.00,4.442,-0.1200,1.0460,1.1020,14.851
4852297,K04695.01,,FALSE POSITIVE,3.289319360,1.92100,50.51,0.0450,1364.0,818.01,6335.00,4.427,-0.1400,1.0720,1.1200,14.806
9851845,K04696.01,,FALSE POSITIVE,1.081952080,4.80700,0.47,0.0189,1526.0,1275.68,5233.00,4.489,-0.1600,0.8240,0.7640,13.881
9474483,K04697.01,,FALSE POSITIVE,0.512583041,1.49800,1.07,0.0129,2363.0,7320.09,6077.00,4.471,-0.0400,0.9990,1.0770,15.484
4072271,K07680.01,,CANDIDATE,219.205790000,14.50000,2.66,0.8176,456.0,10.18,6990.00,4.115,0.0600,1.7850,1.5150,12.449
9898017,K04484.01,Kepler-1960 b,CONFIRMED,2.297948190,2.84000,0.98,0.0354,1547.0,1352.14,6371.00,4.426,-0.1800,1.0720,1.1170,15.079
8613218,K04485.01,,FALSE POSITIVE,368.115810000,13.52000,2.11,1.0192,263.0,1.12,6122.00,4.487,-0.1800,0.9640,1.0410,15.125
8548069,K04486.01,,FALSE POSITIVE,368.524660000,11.90000,3.05,1.0740,288.0,1.62,6343.00,4.411,0.0700,1.1370,1.2130,15.484
6278762,K03158.02,Kepler-444 c,CONFIRMED,4.545869820,1.75600,0.65,0.0475,868.0,134.21,5051.00,4.562,-0.3600,0.7210,0.6920,8.717
8098212,K04487.01,,CANDIDATE,3.487541090,1.81100,0.72,0.0431,988.0,224.74,5252.00,4.593,0.0700,0.7830,0.8960,14.371
3127911,K03164.01,,FALSE POSITIVE,0.542498653,4.25700,2.25,0.0164,5157.0,167191.11,8711.00,3.795,-0.2600,2.9540,1.9870,10.326
6369131,K04554.01,,CANDIDATE,8.077245500,7.27200,2.61,0.0847,1228.0,537.66,5684.00,3.915,0.3000,2.0320,1.2390,14.579
7820699,K04555.01,,CANDIDATE,364.087330000,14.09000,1.39,0.9149,211.0,0.47,5376.00,4.601,-0.4200,0.7270,0.7690,14.816
10399321,K04556.01,,FALSE POSITIVE,21.581977600,13.73400,0.91,0.1474,746.0,73.01,5601.00,4.144,-0.0400,1.3420,0.9150,11.981
10257229,K04557.01,,CANDIDATE,5.756519580,2.30900,0.83,0.0647,1089.0,332.97,6208.00,4.454,-0.1200,1.0240,1.0860,13.666
3539231,K04626.01,,CANDIDATE,91.957230000,10.47100,2.66,0.4127,497.0,14.41,5854.00,4.114,0.1600,1.5280,1.1070,14.876
6311891,K04627.01,,CANDIDATE,7.517317450,2.48400,1.19,0.0740,861.0,129.74,5525.00,4.488,0.1600,0.9230,0.9570,15.029
7837733,K04628.01,,FALSE POSITIVE,3.087236260,2.61500,1.20,0.0446,1451.0,1046.77,6418.00,4.395,0.0700,1.1710,1.2410,14.966
2578017,K04629.01,,FALSE POSITIVE,0.592562969,3.08690,25.97,0.0133,1967.0,3520.70,5728.00,4.575,-0.3200,0.8040,0.8960,15.784
7834045,K04630.01,,CANDIDATE,44.696617700,10.53200,2.46,0.2558,637.0,38.95,5929.00,4.123,0.1200,1.5180,1.1160,14.875
10663738,K04698.01,,CANDIDATE,8.527589400,2.95900,1.28,0.0883,1049.0,286.10,6469.00,4.385,0.0700,1.1930,1.2600,14.765
7891294,K04699.01,,CANDIDATE,3.077141950,3.57100,1.08,0.0435,1493.0,1175.00,6108.00,4.251,0.1000,1.3360,1.1620,12.889
9413156,K04700.01,,CANDIDATE,3.834883540,2.02600,1.20,0.0456,1003.0,239.15,5515.00,4.592,-0.2600,0.7750,0.8680,15.972
8625732,K04701.01,,FALSE POSITIVE,31.971810000,12.27700,0.95,0.1939,521.0,17.43,5632.00,4.554,-0.0400,0.8530,0.9520,14.817
2831251,K04702.01,,FALSE POSITIVE,5.812898430,3.97900,0.93,0.0636,1102.0,348.61,6175.00,4.410,-0.2000,1.0410,1.0130,14.510
6721380,K04488.01,,FALSE POSITIVE,6.441739950,1.63500,1.41,0.0699,1175.0,451.14,6088.00,4.225,0.0200,1.3390,1.0970,13.861
7694615,K04489.01,,FALSE POSITIVE,0.631106722,0.99420,0.63,0.0135,1945.0,3367.19,5400.00,4.443,-0.1000,0.8980,0.8160,13.572
6201203,K04490.01,,FALSE POSITIVE,176.173770000,14.58000,1.76,0.6208,323.0,2.57,5957.00,4.506,-0.0800,0.9370,1.0260,15.601
4556468,K04491.01,Kepler-1609 b,CONFIRMED,114.336052000,14.07700,2.09,0.4679,429.0,8.02,5802.00,4.218,0.1400,1.3160,1.0440,15.015
9222516,K04492.01,,FALSE POSITIVE,0.639380620,1.20670,51.53,0.0155,2566.0,10289.98,6607.00,4.363,-0.1000,1.2040,1.2240,13.725
5431027,K04558.01,,CANDIDATE,8.823399600,6.73500,1.13,0.0793,929.0,176.13,5602.00,4.269,-0.1400,1.1210,0.8520,14.598
7285673,K04559.01,,FALSE POSITIVE,0.566801045,1.74990,1.42,0.0129,2348.0,7209.06,6106.00,4.405,-0.5200,0.9820,0.8930,14.498
5282437,K04560.01,,FALSE POSITIVE,0.992799002,3.48780,40.12,0.0199,1933.0,3302.31,6217.00,4.472,-0.2200,0.9890,1.0560,15.106
7747457,K04561.01,Kepler-1613 b,CONFIRMED,1.518418100,2.84200,1.85,0.0264,1926.0,3261.65,6302.00,4.259,-0.1800,1.2690,1.0630,14.118
8652360,K04562.01,,FALSE POSITIVE,0.968071170,1.67700,0.72,0.0174,1487.0,1157.58,5367.00,4.639,-0.5400,0.6870,0.7570,15.247
9602421,K04631.01,,FALSE POSITIVE,3.556619060,5.39600,0.72,0.0446,1518.0,1254.47,6018.00,4.081,-0.4200,1.4580,0.9340,12.840
6070337,K04632.01,,CANDIDATE,40.069148200,2.92800,13.25,0.2125,458.0,10.42,5485.00,4.575,-0.3800,0.7620,0.7960,15.618
5954001,K04633.01,,CANDIDATE,11.693344700,6.55100,1.12,0.1067,950.0,192.95,6049.00,4.248,0.1800,1.3540,1.1890,13.848
4373195,K07692.01,,FALSE POSITIVE,0.562568040,1.68600,0.63,0.0166,5127.0,164220.08,9005.00,3.840,-0.3800,2.7730,1.9410,9.121
5090937,K03182.01,,FALSE POSITIVE,8.799918780,41.56400,224.56,0.1063,1979.0,3624.62,8092.00,3.725,-0.0400,3.2670,2.0680,11.040
8196226,K04634.01,,CANDIDATE,4.027453960,1.33000,0.98,0.0494,1250.0,577.46,6174.00,4.398,-0.2800,1.0410,0.9870,13.685
9002538,K03196.01,,CANDIDATE,4.960610940,2.86400,0.59,0.0584,1272.0,618.99,6117.00,4.244,-0.0400,1.2980,1.0790,11.525
6359175,K04703.01,,FALSE POSITIVE,349.037030000,4.76000,2.27,0.9363,231.0,0.67,5583.00,4.559,-0.1400,0.8240,0.8990,15.499
8104207,K04704.01,,FALSE POSITIVE,177.813500000,9.76000,1.83,0.6181,310.0,2.17,5822.00,4.529,-0.0600,0.8980,0.9940,15.234
5642688,K04705.01,,CANDIDATE,1.473324500,1.40600,1.03,0.0239,1576.0,1453.80,5751.00,4.431,-0.3600,0.9210,0.8340,15.078
10026502,K04706.01,Kepler-1620 b,CONFIRMED,101.952048000,5.99100,1.31,0.4322,428.0,7.92,6210.00,4.407,-0.1800,1.0540,1.0280,13.658
3953173,K04493.01,,FALSE POSITIVE,2.417959110,2.72700,0.53,0.0288,878.0,140.54,4623.00,4.719,-1.1200,0.5340,0.5450,15.121
8037926,K04494.01,,FALSE POSITIVE,183.854867000,14.99600,2.40,0.6522,345.0,3.36,6225.00,4.450,-0.1200,1.0310,1.0910,15.448
5552562,K04495.01,,CANDIDATE,5.932182090,4.50700,1.39,0.0650,1000.0,235.68,5843.00,4.474,0.0800,0.9770,1.0360,15.466
6186182,K04496.01,,CANDIDATE,96.384483000,5.25300,2.41,0.4268,400.0,6.03,5919.00,4.485,0.2100,1.0000,1.1140,15.602
4073017,K07681.01,,CANDIDATE,6.055520180,2.81800,0.92,0.0630,844.0,119.89,5352.00,4.585,0.0700,0.8050,0.9190,14.772
9002278,K00701.05,Kepler-62 c,CONFIRMED,12.441800300,3.57200,0.57,0.0942,576.0,26.03,4926.00,4.653,-0.3600,0.6620,0.7270,13.725
10585749,K04563.01,,CANDIDATE,54.333582000,10.54500,1.70,0.2731,513.0,16.37,5500.00,4.228,0.1400,1.2210,0.9200,14.487
9579208,K03165.01,,CANDIDATE,4.117544210,4.36200,1.02,0.0527,1581.0,1477.06,6263.00,4.024,-0.1800,1.7260,1.1470,10.335
6437617,K04564.01,,FALSE POSITIVE,293.605810000,11.07000,1.37,0.9057,295.0,1.79,6167.00,4.444,0.0700,1.0640,1.1490,14.279
8453851,K04565.01,,FALSE POSITIVE,2.788016630,17.35400,0.91,0.0465,2287.0,6451.74,7523.00,3.986,-0.0600,2.2060,1.7190,12.133
11650401,K04566.01,Kepler-1614 b,CONFIRMED,3.946607450,2.70500,1.40,0.0471,981.0,218.91,5376.00,4.576,-0.0200,0.8060,0.8970,15.923
9873759,K04635.01,,FALSE POSITIVE,4.994737980,3.05000,0.82,0.0554,917.0,167.06,5406.00,4.569,0.0200,0.8190,0.9070,13.819
9773270,K04636.01,,CANDIDATE,122.749053000,8.34200,6.13,0.4945,348.0,3.48,5619.00,4.488,0.4400,0.9760,1.0690,15.511
9457728,K04637.01,,CANDIDATE,4.379923450,4.94900,0.81,0.0575,1608.0,1579.65,6311.00,3.993,-0.1200,1.9180,1.3240,10.438
9516728,K04638.01,,FALSE POSITIVE,368.485180000,11.26000,1.98,1.0031,283.0,1.52,6140.00,4.354,-0.2400,1.0960,0.9890,14.178
4825872,K04639.01,,FALSE POSITIVE,169.894419000,2.52500,2.66,0.6421,492.0,13.85,6382.00,3.940,-0.2200,1.9610,1.2220,11.998
